Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.982658874	4.624277055	1301.695	5857.627		BIO	AVEVOC	MYI_SP		BUENO
1	Spectrogram 1	1	0.982658874	4.624277055	1301.695	5857.627	4125.000	BIO	AVEVOC	MYI_SP		BUENO
2	Waveform 1	1	22.601154107	36.705199126	1383.051	5206.780		BIO	AVEVOC	PITSUL		BUENO
2	Spectrogram 1	1	22.601154107	36.705199126	1383.051	5206.780	3375.000	BIO	AVEVOC	PITSUL		BUENO
3	Waveform 1	1	37.687858000	39.595372285	1220.339	3905.085		BIO	AVEVOC	SYNCAN		BUENO
3	Spectrogram 1	1	37.687858000	39.595372285	1220.339	3905.085	3375.000	BIO	AVEVOC	SYNCAN		BUENO
4	Waveform 1	1	0.809248485	7.572253678	0.000	894.915		BIO	AVEVOC	PATCAY		BUENO
4	Spectrogram 1	1	0.809248485	7.572253678	0.000	894.915	0.000	BIO	AVEVOC	PATCAY		BUENO
5	Waveform 1	1	0.000000000	59.999994792	894.915	2115.254		BIO	AVEVOC	CROMAJ		BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	894.915	2115.254	1500.000	BIO	AVEVOC	CROMAJ		BUENO
6	Waveform 1	1	42.485545445	53.468203451	0.000	2196.610		BIO	AVEVOC	ORT_SP		BUENO
6	Spectrogram 1	1	42.485545445	53.468203451	0.000	2196.610	375.000	BIO	AVEVOC	ORT_SP		BUENO
7	Waveform 1	1	4.219652813	59.999994792	2033.898	5044.068		BIO	AVEVOC			BUENO
7	Spectrogram 1	1	4.219652813	59.999994792	2033.898	5044.068	3750.000	BIO	AVEVOC			BUENO
8	Waveform 1	1	0.000000000	59.999994792	5450.847	8216.949		BIO	INSECT			BUENO
8	Spectrogram 1	1	0.000000000	59.999994792	5450.847	8216.949	6750.000	BIO	INSECT			BUENO
9	Waveform 1	1	28.670517742	59.999994792	13423.729	13830.508		BIO	INSECT			BUENO
9	Spectrogram 1	1	28.670517742	59.999994792	13423.729	13830.508	13500.000	BIO	INSECT			BUENO
10	Waveform 1	1	0.000000000	59.999994792	8298.305	10088.136		BIO	INSECT			BUENO
10	Spectrogram 1	1	0.000000000	59.999994792	8298.305	10088.136	9375.000	BIO	INSECT			BUENO
11	Waveform 1	1	0.056818177	58.738069566	21684.608	27812.867		BIO	INSECT			BUENO
11	Spectrogram 1	1	0.056818177	58.738069566	21684.608	27812.867	24375.000	BIO	INSECT			BUENO
