Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	1.633663225	59.999994792	1360.825	2041.237		BIO	AVEVOC	CRYSOU		MUYBUE
1	Spectrogram 1	1	1.633663225	59.999994792	1360.825	2041.237	1875.000	BIO	AVEVOC	CRYSOU		MUYBUE
2	Waveform 1	1	4.356435265	55.198015010	0.000	680.412		BIO	AVEVOC	MOMSUB		BUENO
2	Spectrogram 1	1	4.356435265	55.198015010	0.000	680.412	375.000	BIO	AVEVOC	MOMSUB		BUENO
3	Waveform 1	1	0.000000000	59.999994792	3340.206	4144.330		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	3340.206	4144.330	3750.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.999994792	8350.515	9278.351		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	8350.515	9278.351	8625.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.396039570	59.257420599	5195.876	8041.237		BIO	INSECT			REGULA
5	Spectrogram 1	1	0.396039570	59.257420599	5195.876	8041.237	7125.000	BIO	INSECT			REGULA
6	Waveform 1	1	0.000000000	59.999994792	16762.887	30689.783		BIO	INSECT			REGULA
6	Spectrogram 1	1	0.000000000	59.999994792	16762.887	30689.783	22125.000	BIO	INSECT			REGULA
7	Waveform 1	1	0.000000000	59.999994792	4082.474	5010.309		BIO	INSECT			REGULA
7	Spectrogram 1	1	0.000000000	59.999994792	4082.474	5010.309	4125.000	BIO	INSECT			REGULA
8	Waveform 1	1	22.920790090	58.069301890	5072.165	5752.577		BIO	INSECT			REGULA
8	Spectrogram 1	1	22.920790090	58.069301890	5072.165	5752.577	5625.000	BIO	INSECT			REGULA
