Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	15.202310819	27.861269258	488.136	1627.119		BIO	AVEVOC			REGULA
1	Spectrogram 1	1	15.202310819	27.861269258	488.136	1627.119	1125.000	BIO	AVEVOC			REGULA
2	Waveform 1	1	39.537568822	44.046238951	1708.475	2766.102		BIO	AVEVOC			MALO
2	Spectrogram 1	1	39.537568822	44.046238951	1708.475	2766.102	2250.000	BIO	AVEVOC			MALO
3	Waveform 1	1	3.179190475	59.999994792	1627.119	3661.017		BIO	AVEVOC			MALO
3	Spectrogram 1	1	3.179190475	59.999994792	1627.119	3661.017	3000.000	BIO	AVEVOC			MALO
4	Waveform 1	1	0.000000000	55.433521200	5125.424	6508.475		BIO	INSECT			REGULA
4	Spectrogram 1	1	0.000000000	55.433521200	5125.424	6508.475	6375.000	BIO	INSECT			REGULA
5	Waveform 1	1	0.000000000	59.999994792	6833.898	8054.237		BIO	INSECT			REGULA
5	Spectrogram 1	1	0.000000000	59.999994792	6833.898	8054.237	7500.000	BIO	INSECT			REGULA
6	Waveform 1	1	0.000000000	59.999994792	6264.407	6833.898		BIO	INSECT			REGULA
6	Spectrogram 1	1	0.000000000	59.999994792	6264.407	6833.898	6750.000	BIO	INSECT			REGULA
7	Waveform 1	1	0.000000000	59.999994792	3416.949	3742.373		BIO	INSECT			MALO
7	Spectrogram 1	1	0.000000000	59.999994792	3416.949	3742.373	3750.000	BIO	INSECT			MALO
8	Waveform 1	1	0.000000000	59.999994792	12488.136	24610.169		BIO	INSECT			REGULA
8	Spectrogram 1	1	0.000000000	59.999994792	12488.136	24610.169	19875.000	BIO	INSECT			REGULA
