Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	0.000	976.271		ANT				
1	Spectrogram 1	1	0.000000000	59.999994792	0.000	976.271	375.000	ANT				
2	Waveform 1	1	5.433525540	58.265890896	1952.542	4800.000		BIO	AVEVOC	PITSUL		BUENO
2	Spectrogram 1	1	5.433525540	58.265890896	1952.542	4800.000	3750.000	BIO	AVEVOC	PITSUL		BUENO
3	Waveform 1	1	24.104044150	25.086703025	2033.898	6101.695		BIO	AVEVOC	MILCHI		BUENO
3	Spectrogram 1	1	24.104044150	25.086703025	2033.898	6101.695	3375.000	BIO	AVEVOC	MILCHI		BUENO
4	Waveform 1	1	28.150286574	41.618493497	1383.051	2440.678		BIO	AVEVOC	FURNAR		REGULA
4	Spectrogram 1	1	28.150286574	41.618493497	1383.051	2440.678	1875.000	BIO	AVEVOC	FURNAR		REGULA
5	Waveform 1	1	0.000000000	3.988438960	3579.661	6020.339		BIO	AVEVOC			REGULA
5	Spectrogram 1	1	0.000000000	3.988438960	3579.661	6020.339	5250.000	BIO	AVEVOC			REGULA
6	Waveform 1	1	0.000000000	55.491324663	7240.678	8379.661		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.000000000	55.491324663	7240.678	8379.661	8250.000	BIO	INSECT			BUENO
7	Waveform 1	1	0.000000000	59.999994792	8623.729	9274.576		BIO	INSECT			BUENO
7	Spectrogram 1	1	0.000000000	59.999994792	8623.729	9274.576	8625.000	BIO	INSECT			BUENO
8	Waveform 1	1	20.462425969	31.329477049	10901.695	21233.898		BIO	INSECT			BUENO
8	Spectrogram 1	1	20.462425969	31.329477049	10901.695	21233.898	15750.000	BIO	INSECT			BUENO
9	Waveform 1	1	5.838149782	16.473987009	20420.339	21152.542		BIO	INSECT			BUENO
9	Spectrogram 1	1	5.838149782	16.473987009	20420.339	21152.542	21000.000	BIO	INSECT			BUENO
10	Waveform 1	1	0.030132389	57.805586148	36995.827	44123.463		BIO	MURCIE	SAC_SP	BUSQUE	EXCELE
10	Spectrogram 1	1	0.030132389	57.805586148	36995.827	44123.463	42000.000	BIO	MURCIE	SAC_SP	BUSQUE	EXCELE
