Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	3154.639	3958.763		BIO	INSECT			BUENO
1	Spectrogram 1	1	0.000000000	59.999994792	3154.639	3958.763	3750.000	BIO	INSECT			BUENO
2	Waveform 1	1	0.000000000	40.198016313	4144.330	4948.454		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.000000000	40.198016313	4144.330	4948.454	4500.000	BIO	INSECT			BUENO
3	Waveform 1	1	0.000000000	59.999994792	7237.113	7979.381		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	7237.113	7979.381	7500.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.693069247	2.673267095	6680.412	7113.402		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.693069247	2.673267095	6680.412	7113.402	6750.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.999994792	11072.165	11628.866		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	11072.165	11628.866	11250.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.000000000	59.999994792	6742.268	7051.546		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.000000000	59.999994792	6742.268	7051.546	6750.000	BIO	INSECT			BUENO
7	Waveform 1	1	0.000000000	59.999994792	0.000	1360.825		ANT	TRAMOT			
7	Spectrogram 1	1	0.000000000	59.999994792	0.000	1360.825	0.000	ANT	TRAMOT			
8	Waveform 1	1	4.009900642	24.356433529	7917.526	8783.505		BIO	INSECT			REGULA
8	Spectrogram 1	1	4.009900642	24.356433529	7917.526	8783.505	8250.000	BIO	INSECT			REGULA
9	Waveform 1	1	2.128712687	11.831682141	5381.443	6061.856		BIO	INSECT			BUENO
9	Spectrogram 1	1	2.128712687	11.831682141	5381.443	6061.856	5625.000	BIO	INSECT			BUENO
10	Waveform 1	1	49.009896736	59.108905760	12804.124	14721.649		BIO	INSECT			BUENO
10	Spectrogram 1	1	49.009896736	59.108905760	12804.124	14721.649	13875.000	BIO	INSECT			BUENO
