Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	894.915	5613.559		BIO	AVEVOC	MILCHI		BUENO
1	Spectrogram 1	1	0.000000000	59.999994792	894.915	5613.559	3000.000	BIO	AVEVOC	MILCHI		BUENO
2	Waveform 1	1	33.005777482	37.052019905	325.424	1871.186		BIO	AVEVOC	CROMAJ		BUENO
2	Spectrogram 1	1	33.005777482	37.052019905	325.424	1871.186	1125.000	BIO	AVEVOC	CROMAJ		BUENO
3	Waveform 1	1	46.820805184	49.364157565	2603.390	4555.932		BIO	AVEVOC			BUENO
3	Spectrogram 1	1	46.820805184	49.364157565	2603.390	4555.932	3375.000	BIO	AVEVOC			BUENO
4	Waveform 1	1	0.000000000	59.999994792	5776.271	6427.119		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	5776.271	6427.119	6375.000	BIO	INSECT			BUENO
5	Waveform 1	1	33.005777482	46.242770552	4311.864	5694.915		BIO	INSECT			BUENO
5	Spectrogram 1	1	33.005777482	46.242770552	4311.864	5694.915	5250.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.000000000	59.999994792	7159.322	10169.492		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.000000000	59.999994792	7159.322	10169.492	8625.000	BIO	INSECT			BUENO
7	Waveform 1	1	16.416183546	17.976877052	15538.983	16759.322		BIO	INSECT			BUENO
7	Spectrogram 1	1	16.416183546	17.976877052	15538.983	16759.322	16500.000	BIO	INSECT			BUENO
8	Waveform 1	1	38.843927264	40.346817307	14725.424	16677.966		BIO	INSECT			BUENO
8	Spectrogram 1	1	38.843927264	40.346817307	14725.424	16677.966	16125.000	BIO	INSECT			BUENO
9	Waveform 1	1	0.693641558	1.965317748	14318.644	15783.051		BIO	INSECT			BUENO
9	Spectrogram 1	1	0.693641558	1.965317748	14318.644	15783.051	15375.000	BIO	INSECT			BUENO
10	Waveform 1	1	2.119296807	57.685553179	51039.286	58950.376		BIO	MURCIE	SACCAN	BUSQUE	MALO
10	Spectrogram 1	1	2.119296807	57.685553179	51039.286	58950.376	55500.000	BIO	MURCIE	SACCAN	BUSQUE	MALO
11	Waveform 1	1	52.265556906	52.478625069	44751.875	58466.161		BIO	MURCIE	SACCAN	TERMIN	MUYMAL
11	Spectrogram 1	1	52.265556906	52.478625069	44751.875	58466.161	54375.000	BIO	MURCIE	SACCAN	TERMIN	MUYMAL
12	Waveform 1	1	0.229723800	58.506775410	22556.391	26706.767		BIO	INSECT			BUENO
12	Spectrogram 1	1	0.229723800	58.506775410	22556.391	26706.767	24750.000	BIO	INSECT			BUENO
