Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	0.000	1952.542		BIO	HERPET			MALO
1	Spectrogram 1	1	0.000000000	59.999994792	0.000	1952.542	1125.000	BIO	HERPET			MALO
2	Waveform 1	1	0.000000000	59.999994792	3498.305	4718.644		BIO	INSECT			REGULA
2	Spectrogram 1	1	0.000000000	59.999994792	3498.305	4718.644	3750.000	BIO	INSECT			REGULA
3	Waveform 1	1	0.000000000	59.999994792	4718.644	5206.780		BIO	INSECT			REGULA
3	Spectrogram 1	1	0.000000000	59.999994792	4718.644	5206.780	4875.000	BIO	INSECT			REGULA
4	Waveform 1	1	0.000000000	59.999994792	6508.475	7077.966		BIO	INSECT			REGULA
4	Spectrogram 1	1	0.000000000	59.999994792	6508.475	7077.966	6750.000	BIO	INSECT			REGULA
5	Waveform 1	1	0.000000000	59.999994792	7566.102	8786.441		BIO	INSECT			REGULA
5	Spectrogram 1	1	0.000000000	59.999994792	7566.102	8786.441	7875.000	BIO	INSECT			REGULA
6	Waveform 1	1	0.000000000	59.999994792	9925.424	18630.508		BIO	INSECT			MALO
6	Spectrogram 1	1	0.000000000	59.999994792	9925.424	18630.508	15750.000	BIO	INSECT			MALO
