Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	742.268	18371.134		BIO	AVEVOC	PSITTA		MUYBUE
1	Spectrogram 1	1	0.000000000	59.999994792	742.268	18371.134	6750.000	BIO	AVEVOC	PSITTA		MUYBUE
2	Waveform 1	1	8.267326015	12.821781065	6432.990	7298.969		BIO	INSECT			BUENO
2	Spectrogram 1	1	8.267326015	12.821781065	6432.990	7298.969	6750.000	BIO	INSECT			BUENO
3	Waveform 1	1	0.000000000	59.999994792	5628.866	6061.856		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	5628.866	6061.856	6000.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.999994792	0.000	680.412		BIO	AVEVOC			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	0.000	680.412	0.000	BIO	AVEVOC			BUENO
5	Waveform 1	1	0.000000000	59.999994792	0.000	247.423		ANT				
5	Spectrogram 1	1	0.000000000	59.999994792	0.000	247.423	0.000	ANT				
