Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	813.559	3498.305		BIO	HERPET			REGULA
1	Spectrogram 1	1	0.000000000	59.999994792	813.559	3498.305	3375.000	BIO	HERPET			REGULA
2	Waveform 1	1	2.658959307	23.468206055	0.000	406.780			PULSOS			
2	Spectrogram 1	1	2.658959307	23.468206055	0.000	406.780	375.000		PULSOS			
3	Waveform 1	1	0.000000000	59.999994792	3742.373	4230.508		BIO	INSECT			REGULA
3	Spectrogram 1	1	0.000000000	59.999994792	3742.373	4230.508	4125.000	BIO	INSECT			REGULA
4	Waveform 1	1	0.000000000	59.999994792	3986.441	5369.492		BIO	INSECT			REGULA
4	Spectrogram 1	1	0.000000000	59.999994792	3986.441	5369.492	4875.000	BIO	INSECT			REGULA
5	Waveform 1	1	0.000000000	59.999994792	6345.763	7647.458		BIO	INSECT			REGULA
5	Spectrogram 1	1	0.000000000	59.999994792	6345.763	7647.458	7125.000	BIO	INSECT			REGULA
6	Waveform 1	1	0.000000000	59.999994792	7484.746	10494.915		BIO	INSECT			REGULA
6	Spectrogram 1	1	0.000000000	59.999994792	7484.746	10494.915	7500.000	BIO	INSECT			REGULA
7	Waveform 1	1	21.156067528	21.849709086	16515.254	29009.199		BIO	INSECT			REGULA
7	Spectrogram 1	1	21.156067528	21.849709086	16515.254	29009.199	21000.000	BIO	INSECT			REGULA
8	Waveform 1	1	54.277451936	54.913290031	17084.746	27300.724		BIO	INSECT			REGULA
8	Spectrogram 1	1	54.277451936	54.913290031	17084.746	27300.724	21750.000	BIO	INSECT			REGULA
9	Waveform 1	1	0.000000000	59.999994792	5044.068	5694.915		BIO	INSECT			REGULA
9	Spectrogram 1	1	0.000000000	59.999994792	5044.068	5694.915	5250.000	BIO	INSECT			REGULA
10	Waveform 1	1	0.060264777	59.139834747	36769.553	45726.239		BIO	INSECT			BUENO
10	Spectrogram 1	1	0.060264777	59.139834747	36769.553	45726.239	40125.000	BIO	INSECT			BUENO
11	Waveform 1	1	0.120738626	0.344460197	22627.417	32055.507			INDETE			REGULA
11	Spectrogram 1	1	0.120738626	0.344460197	22627.417	32055.507	27375.000		INDETE			REGULA
