Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	1.213872727	58.728318601	6589.831	7566.102		BIO	INSECT			BUENO
1	Spectrogram 1	1	1.213872727	58.728318601	6589.831	7566.102	7125.000	BIO	INSECT			BUENO
2	Waveform 1	1	0.289017316	59.999994792	6020.339	6508.475		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.289017316	59.999994792	6020.339	6508.475	6375.000	BIO	INSECT			BUENO
3	Waveform 1	1	3.988438960	58.530452183	4393.220	6101.695		BIO	AVEVOC			REGULA
3	Spectrogram 1	1	3.988438960	58.530452183	4393.220	6101.695	6000.000	BIO	AVEVOC			REGULA
4	Waveform 1	1	22.138726402	34.739881377	569.492	2277.966		BIO	AVEVOC	CAMGRY		BUENO
4	Spectrogram 1	1	22.138726402	34.739881377	569.492	2277.966	1500.000	BIO	AVEVOC	CAMGRY		BUENO
5	Waveform 1	1	45.375718604	47.861267522	1383.051	5288.136		BIO	AVEVOC	MILCHI		BUENO
5	Spectrogram 1	1	45.375718604	47.861267522	1383.051	5288.136	3750.000	BIO	AVEVOC	MILCHI		BUENO
6	Waveform 1	1	54.785139140	55.999011867	1464.407	2806.780		BIO	AVEVOC	TAPNAE		BUENO
6	Spectrogram 1	1	54.785139140	55.999011867	1464.407	2806.780	2250.000	BIO	AVEVOC	TAPNAE		BUENO
7	Waveform 1	1	45.536585029	56.866063815	1301.695	3538.983		BIO	AVEVOC			BUENO
7	Spectrogram 1	1	45.536585029	56.866063815	1301.695	3538.983	2625.000	BIO	AVEVOC			BUENO
8	Waveform 1	1	0.000000000	59.999994792	0.000	813.559		ANT	ALTVOZ			
8	Spectrogram 1	1	0.000000000	59.999994792	0.000	813.559	0.000	ANT	ALTVOZ			
