Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	3.236993939	22.658957571	569.492	12854.237		BIO	AVEVOC	MILCHI		EXCELE
1	Spectrogram 1	1	3.236993939	22.658957571	569.492	12854.237	6000.000	BIO	AVEVOC	MILCHI		EXCELE
2	Waveform 1	1	34.161846746	58.092480506	813.559	5288.136		BIO	AVEVOC	CANLEU		BUENO
2	Spectrogram 1	1	34.161846746	58.092480506	813.559	5288.136	2625.000	BIO	AVEVOC	CANLEU		BUENO
3	Waveform 1	1	0.000000000	59.999994792	0.000	4962.712		BIO	AVEVOC			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	0.000	4962.712	2625.000	BIO	AVEVOC			BUENO
4	Waveform 1	1	0.000000000	31.734101292	5044.068	5532.203		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	31.734101292	5044.068	5532.203	5250.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.999994792	6589.831	9437.288		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	6589.831	9437.288	8250.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.000000000	59.999994792	5532.203	6101.695		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.000000000	59.999994792	5532.203	6101.695	6000.000	BIO	INSECT			BUENO
