Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	0.000	569.492		ANT	TRAMOT			
1	Spectrogram 1	1	0.000000000	59.999994792	0.000	569.492	375.000	ANT	TRAMOT			
2	Waveform 1	1	0.000000000	59.999994792	2847.458	3498.305		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	2847.458	3498.305	3375.000	BIO	INSECT			BUENO
3	Waveform 1	1	0.000000000	59.999994792	3335.593	3905.085		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	3335.593	3905.085	3750.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.999994792	4311.864	5450.847		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	4311.864	5450.847	4875.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.999994792	6183.051	6752.542		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	6183.051	6752.542	6375.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.231213853	59.999994792	6671.186	19037.288		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.231213853	59.999994792	6671.186	19037.288	7875.000	BIO	INSECT			BUENO
7	Waveform 1	1	0.404624242	3.988438960	4149.153	4637.288		BIO	INSECT			BUENO
7	Spectrogram 1	1	0.404624242	3.988438960	4149.153	4637.288	4500.000	BIO	INSECT			BUENO
8	Waveform 1	1	31.156066660	59.999994792	3742.373	4474.576		BIO	INSECT			BUENO
8	Spectrogram 1	1	31.156066660	59.999994792	3742.373	4474.576	3750.000	BIO	INSECT			BUENO
9	Waveform 1	1	0.115507490	57.693480093	18666.667	27666.667		BIO	INSECT			BUENO
9	Spectrogram 1	1	0.115507490	57.693480093	18666.667	27666.667	23250.000	BIO	INSECT			BUENO
10	Waveform 1	1	0.063920449	59.541599929	34333.333	41666.667		BIO	INSECT			REGULA
10	Spectrogram 1	1	0.063920449	59.541599929	34333.333	41666.667	37875.000	BIO	INSECT			REGULA
