Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	15.990097622	29.059403418	1608.247	2350.515		BIO	AVEVOC	CRYSOU		MUYBUE
1	Spectrogram 1	1	15.990097622	29.059403418	1608.247	2350.515	1875.000	BIO	AVEVOC	CRYSOU		MUYBUE
2	Waveform 1	1	55.891084257	57.970291998	1422.680	2536.082		BIO	AVEVOC	XIPSUS		BUENO
2	Spectrogram 1	1	55.891084257	57.970291998	1422.680	2536.082	2250.000	BIO	AVEVOC	XIPSUS		BUENO
3	Waveform 1	1	0.000000000	2.475247310	1546.392	2536.082		BIO	AVEVOC	XIPSUS		BUENO
3	Spectrogram 1	1	0.000000000	2.475247310	1546.392	2536.082	2250.000	BIO	AVEVOC	XIPSUS		BUENO
4	Waveform 1	1	0.000000000	59.999994792	0.000	927.835		BIO	AVEVOC	MOMSUB		REGULA
4	Spectrogram 1	1	0.000000000	59.999994792	0.000	927.835	375.000	BIO	AVEVOC	MOMSUB		REGULA
5	Waveform 1	1	0.000000000	59.999994792	2845.361	3340.206		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	2845.361	3340.206	3000.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.000000000	59.999994792	4020.619	4639.175		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.000000000	59.999994792	4020.619	4639.175	4500.000	BIO	INSECT			BUENO
7	Waveform 1	1	8.415840854	45.594055448	4824.742	5319.588		BIO	INSECT			BUENO
7	Spectrogram 1	1	8.415840854	45.594055448	4824.742	5319.588	4875.000	BIO	INSECT			BUENO
8	Waveform 1	1	0.247524731	13.118810742	6618.557	7360.825		BIO	INSECT			BUENO
8	Spectrogram 1	1	0.247524731	13.118810742	6618.557	7360.825	7125.000	BIO	INSECT			BUENO
9	Waveform 1	1	0.000000000	59.999994792	7237.113	8226.804		BIO	INSECT			BUENO
9	Spectrogram 1	1	0.000000000	59.999994792	7237.113	8226.804	7500.000	BIO	INSECT			BUENO
10	Waveform 1	1	28.415839118	59.999994792	6556.701	7051.546		BIO	INSECT			BUENO
10	Spectrogram 1	1	28.415839118	59.999994792	6556.701	7051.546	6750.000	BIO	INSECT			BUENO
11	Waveform 1	1	0.286257692	4.630343719	25957.082	45733.906		BIO	MURCIE			MUYMAL
11	Spectrogram 1	1	0.286257692	4.630343719	25957.082	45733.906	30750.000	BIO	MURCIE			MUYMAL
