Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	2731.235	3312.349		BIO	INSECT			BUENO
1	Spectrogram 1	1	0.000000000	59.999994792	2731.235	3312.349	3000.000	BIO	INSECT			BUENO
2	Waveform 1	1	0.000000000	59.999994792	3486.683	3951.574		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	3486.683	3951.574	3750.000	BIO	INSECT			BUENO
3	Waveform 1	1	0.000000000	59.999994792	4881.356	5753.027		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	4881.356	5753.027	5250.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.999994792	6508.475	7147.700		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	6508.475	7147.700	6750.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.297029677	59.999994792	7961.259	8774.818		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.297029677	59.999994792	7961.259	8774.818	8250.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.000000000	59.999994792	9530.266	19932.203		BIO	INSECT			REGULA
6	Spectrogram 1	1	0.000000000	59.999994792	9530.266	19932.203	16125.000	BIO	INSECT			REGULA
7	Waveform 1	1	0.000000000	59.999994792	7205.811	7786.925		BIO	INSECT			REGULA
7	Spectrogram 1	1	0.000000000	59.999994792	7205.811	7786.925	7500.000	BIO	INSECT			REGULA
8	Waveform 1	1	2.102272545	55.511358818	21818.182	26975.207		BIO	INSECT			BUENO
8	Spectrogram 1	1	2.102272545	55.511358818	21818.182	26975.207	24000.000	BIO	INSECT			BUENO
