Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.751445021	59.999994792	1057.627	2766.102		BIO	HERPET			BUENO
1	Spectrogram 1	1	0.751445021	59.999994792	1057.627	2766.102	1875.000	BIO	HERPET			BUENO
2	Waveform 1	1	0.000000000	59.999994792	3416.949	4393.220		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	3416.949	4393.220	3750.000	BIO	INSECT			BUENO
3	Waveform 1	1	0.000000000	59.999994792	4881.356	5369.492		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	4881.356	5369.492	5250.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.999994792	6345.763	9030.508		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	6345.763	9030.508	7500.000	BIO	INSECT			BUENO
5	Waveform 1	1	4.682080518	11.213871859	10250.847	27237.021		BIO	INSECT			BUENO
5	Spectrogram 1	1	4.682080518	11.213871859	10250.847	27237.021	16875.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.000000000	59.999994792	15510.571	20229.215		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.000000000	59.999994792	15510.571	20229.215	17625.000	BIO	INSECT			BUENO
7	Waveform 1	1	24.566471856	59.999994792	10629.215	26574.978		BIO	INSECT			BUENO
7	Spectrogram 1	1	24.566471856	59.999994792	10629.215	26574.978	17250.000	BIO	INSECT			BUENO
