Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	17.976877052	37.572251074	0.000	1301.695		ANT	TRAMOT			
1	Spectrogram 1	1	17.976877052	37.572251074	0.000	1301.695	375.000	ANT	TRAMOT			
2	Waveform 1	1	0.000000000	59.999994792	3335.593	3986.441		BIO	INSECT			REGULA
2	Spectrogram 1	1	0.000000000	59.999994792	3335.593	3986.441	3750.000	BIO	INSECT			REGULA
3	Waveform 1	1	24.855489172	42.427741982	7972.881	8623.729		BIO	INSECT			REGULA
3	Spectrogram 1	1	24.855489172	42.427741982	7972.881	8623.729	8250.000	BIO	INSECT			REGULA
4	Waveform 1	1	0.000000000	59.999994792	3986.441	4962.712		BIO	INSECT			MALO
4	Spectrogram 1	1	0.000000000	59.999994792	3986.441	4962.712	4125.000	BIO	INSECT			MALO
5	Waveform 1	1	0.000000000	59.999994792	10901.695	11471.186		BIO	INSECT			MALO
5	Spectrogram 1	1	0.000000000	59.999994792	10901.695	11471.186	11250.000	BIO	INSECT			MALO
6	Waveform 1	1	1.271676190	57.514445874	8542.373	11471.186		BIO	INSECT			MALO
6	Spectrogram 1	1	1.271676190	57.514445874	8542.373	11471.186	8625.000	BIO	INSECT			MALO
7	Waveform 1	1	42.947973150	59.653174013	12528.814	23755.932		BIO	INSECT			MALO
7	Spectrogram 1	1	42.947973150	59.653174013	12528.814	23755.932	18750.000	BIO	INSECT			MALO
