Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	10.982658006	30.751442417	8744.154	31409.923		BIO	INSECT			BUENO
1	Spectrogram 1	1	10.982658006	30.751442417	8744.154	31409.923	15750.000	BIO	INSECT			BUENO
2	Waveform 1	1	49.595371417	55.491324663	9664.592	31524.978		BIO	INSECT			BUENO
2	Spectrogram 1	1	49.595371417	55.491324663	9664.592	31524.978	15750.000	BIO	INSECT			BUENO
3	Waveform 1	1	6.184970561	35.433522936	10239.865	18638.855		BIO	INSECT			BUENO
3	Spectrogram 1	1	6.184970561	35.433522936	10239.865	18638.855	15375.000	BIO	INSECT			BUENO
4	Waveform 1	1	48.323695227	59.999994792	11275.357	18638.855		BIO	INSECT			BUENO
4	Spectrogram 1	1	48.323695227	59.999994792	11275.357	18638.855	15750.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.999994792	3579.661	4718.644		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	3579.661	4718.644	4125.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.000000000	59.999994792	4881.356	5206.780		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.000000000	59.999994792	4881.356	5206.780	4875.000	BIO	INSECT			BUENO
7	Waveform 1	1	0.000000000	59.999994792	6589.831	7484.746		BIO	INSECT			BUENO
7	Spectrogram 1	1	0.000000000	59.999994792	6589.831	7484.746	7125.000	BIO	INSECT			BUENO
8	Waveform 1	1	0.000000000	59.999994792	7484.746	8216.949		BIO	INSECT			BUENO
8	Spectrogram 1	1	0.000000000	59.999994792	7484.746	8216.949	7875.000	BIO	INSECT			BUENO
9	Waveform 1	1	3.499544738	8.631770955	42484.130	51488.918		BIO	MURCIE	SAC_SP	BUSQUE	MALO
9	Spectrogram 1	1	3.499544738	8.631770955	42484.130	51488.918	46875.000	BIO	MURCIE	SAC_SP	BUSQUE	MALO
