Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	5.433525540	59.999994792	325.424	2684.746		BIO	AVEVOC	CERNIG		BUENO
1	Spectrogram 1	1	5.433525540	59.999994792	325.424	2684.746	1125.000	BIO	AVEVOC	CERNIG		BUENO
2	Waveform 1	1	0.000000000	59.999994792	3416.949	4230.508		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	3416.949	4230.508	3750.000	BIO	INSECT			BUENO
3	Waveform 1	1	22.543350644	59.999994792	4311.864	4800.000		BIO	INSECT			BUENO
3	Spectrogram 1	1	22.543350644	59.999994792	4311.864	4800.000	4500.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	19.421963632	7159.322	8135.593		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	19.421963632	7159.322	8135.593	7875.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.999994792	8216.949	8949.153		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	8216.949	8949.153	8625.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.000000000	59.999994792	8786.441	9681.356		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.000000000	59.999994792	8786.441	9681.356	9000.000	BIO	INSECT			BUENO
7	Waveform 1	1	0.520231169	59.999994792	12772.881	30211.884		BIO	INSECT			BUENO
7	Spectrogram 1	1	0.520231169	59.999994792	12772.881	30211.884	18750.000	BIO	INSECT			BUENO
8	Waveform 1	1	13.757224239	52.485544577	10413.559	16189.831		BIO	INSECT			BUENO
8	Spectrogram 1	1	13.757224239	52.485544577	10413.559	16189.831	14250.000	BIO	INSECT			BUENO
