Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	4637.288	5532.203		BIO	INSECT			REGULA
1	Spectrogram 1	1	0.000000000	59.999994792	4637.288	5532.203	4875.000	BIO	INSECT			REGULA
2	Waveform 1	1	0.000000000	59.999994792	5694.915	6020.339		BIO	INSECT			REGULA
2	Spectrogram 1	1	0.000000000	59.999994792	5694.915	6020.339	6000.000	BIO	INSECT			REGULA
3	Waveform 1	1	0.000000000	59.999994792	3416.949	4962.712		BIO	INSECT			REGULA
3	Spectrogram 1	1	0.000000000	59.999994792	3416.949	4962.712	4875.000	BIO	INSECT			REGULA
4	Waveform 1	1	0.000000000	59.999994792	6427.119	7159.322		BIO	INSECT			REGULA
4	Spectrogram 1	1	0.000000000	59.999994792	6427.119	7159.322	6750.000	BIO	INSECT			REGULA
5	Waveform 1	1	0.000000000	59.999994792	7159.322	7891.525		BIO	INSECT			REGULA
5	Spectrogram 1	1	0.000000000	59.999994792	7159.322	7891.525	7500.000	BIO	INSECT			REGULA
6	Waveform 1	1	0.000000000	59.999994792	7891.525	8705.085		BIO	INSECT			REGULA
6	Spectrogram 1	1	0.000000000	59.999994792	7891.525	8705.085	8250.000	BIO	INSECT			REGULA
7	Waveform 1	1	0.693641558	56.705197390	11064.407	13505.085		BIO	INSECT			REGULA
7	Spectrogram 1	1	0.693641558	56.705197390	11064.407	13505.085	12000.000	BIO	INSECT			REGULA
8	Waveform 1	1	0.867051948	59.999994792	9193.220	18630.508		BIO	INSECT			MALO
8	Spectrogram 1	1	0.867051948	59.999994792	9193.220	18630.508	12375.000	BIO	INSECT			MALO
9	Waveform 1	1	10.578033764	34.335257135	21803.390	24565.190		BIO	INSECT			REGULA
9	Spectrogram 1	1	10.578033764	34.335257135	21803.390	24565.190	23250.000	BIO	INSECT			REGULA
