Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	32.369939387	0.000	650.847		ANT	TRAMOT			
1	Spectrogram 1	1	0.000000000	32.369939387	0.000	650.847	0.000	ANT	TRAMOT			
2	Waveform 1	1	0.000000000	59.999994792	3254.237	3905.085		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	3254.237	3905.085	3750.000	BIO	INSECT			BUENO
3	Waveform 1	1	0.000000000	59.999994792	3986.441	4718.644		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	3986.441	4718.644	4125.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.999994792	4718.644	5776.271		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	4718.644	5776.271	5250.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.999994792	6345.763	7077.966		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	6345.763	7077.966	6750.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.000000000	59.999994792	7159.322	7891.525		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.000000000	59.999994792	7159.322	7891.525	7500.000	BIO	INSECT			BUENO
7	Waveform 1	1	0.000000000	59.999994792	7647.458	8867.797		BIO	INSECT			BUENO
7	Spectrogram 1	1	0.000000000	59.999994792	7647.458	8867.797	7875.000	BIO	INSECT			BUENO
8	Waveform 1	1	0.057803463	59.999994792	9030.508	10169.492		BIO	INSECT			BUENO
8	Spectrogram 1	1	0.057803463	59.999994792	9030.508	10169.492	9750.000	BIO	INSECT			BUENO
9	Waveform 1	1	4.855490908	58.439301286	17572.881	20664.407		BIO	INSECT			BUENO
9	Spectrogram 1	1	4.855490908	58.439301286	17572.881	20664.407	19125.000	BIO	INSECT			BUENO
10	Waveform 1	1	58.150283970	59.826584402	9518.644	15213.559		BIO	INSECT			BUENO
10	Spectrogram 1	1	58.150283970	59.826584402	9518.644	15213.559	10500.000	BIO	INSECT			BUENO
11	Waveform 1	1	13.345192821	27.297405450	22156.012	33941.125			INDETE			BUENO
11	Spectrogram 1	1	13.345192821	27.297405450	22156.012	33941.125	27375.000		INDETE			BUENO
