Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	25.838148046	29.710980080	2359.322	6101.695		BIO	AVEVOC			MALO
1	Spectrogram 1	1	25.838148046	29.710980080	2359.322	6101.695	4875.000	BIO	AVEVOC			MALO
2	Waveform 1	1	1.156069264	21.734102160	2277.966	6508.475		BIO	AVEVOC	MYI_SP		REGULA
2	Spectrogram 1	1	1.156069264	21.734102160	2277.966	6508.475	5625.000	BIO	AVEVOC	MYI_SP		REGULA
3	Waveform 1	1	0.000000000	59.999994792	6264.407	7484.746		BIO	INSECT			MALO
3	Spectrogram 1	1	0.000000000	59.999994792	6264.407	7484.746	7125.000	BIO	INSECT			MALO
4	Waveform 1	1	0.000000000	59.999994792	7728.814	8216.949		BIO	INSECT			MALO
4	Spectrogram 1	1	0.000000000	59.999994792	7728.814	8216.949	7875.000	BIO	INSECT			MALO
5	Waveform 1	1	0.000000000	59.999994792	9111.864	10820.339		BIO	INSECT			MALO
5	Spectrogram 1	1	0.000000000	59.999994792	9111.864	10820.339	10125.000	BIO	INSECT			MALO
6	Waveform 1	1	0.000000000	59.999994792	16829.919	24802.801		BIO	INSECT			MALO
6	Spectrogram 1	1	0.000000000	59.999994792	16829.919	24802.801	20250.000	BIO	INSECT			MALO
