Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	1.560693506	3.294797402	1138.983	3742.373		BIO	AVEVOC	FURNAR		
1	Spectrogram 1	1	1.560693506	3.294797402	1138.983	3742.373	3375.000	BIO	AVEVOC	FURNAR		
2	Waveform 1	1	25.202309951	58.265890896	976.271	3905.085		BIO	AVEVOC	FURNAR		BUENO
2	Spectrogram 1	1	25.202309951	58.265890896	976.271	3905.085	3375.000	BIO	AVEVOC	FURNAR		BUENO
3	Waveform 1	1	0.000000000	59.999994792	5125.424	5857.627		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	5125.424	5857.627	5625.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.999994792	6833.898	8379.661		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	6833.898	8379.661	7500.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.999994792	0.000	57130.376		GEO	LLUVIA			
5	Spectrogram 1	1	0.000000000	59.999994792	0.000	57130.376	7875.000	GEO	LLUVIA			
6	Waveform 1	1	6.639291732	11.137730787	36277.154	44796.789		BIO	MURCIE	SAC_SP	BUSQUE	REGULA
6	Spectrogram 1	1	6.639291732	11.137730787	36277.154	44796.789	40125.000	BIO	MURCIE	SAC_SP	BUSQUE	REGULA
7	Waveform 1	1	25.166341016	27.533234663	40399.558	49468.847		BIO	MURCIE	SAC_SP	BUSQUE	REGULA
7	Spectrogram 1	1	25.166341016	27.533234663	40399.558	49468.847	45750.000	BIO	MURCIE	SAC_SP	BUSQUE	REGULA
8	Waveform 1	1	34.960524898	41.311589530	37376.462	47819.885		BIO	MURCIE	SAC_SP	BUSQUE	REGULA
8	Spectrogram 1	1	34.960524898	41.311589530	37376.462	47819.885	41250.000	BIO	MURCIE	SAC_SP	BUSQUE	REGULA
9	Waveform 1	1	42.308200311	45.179647995	51392.635	57713.655		BIO	MURCIE	SACCAN	BUSQUE	MALO
9	Spectrogram 1	1	42.308200311	45.179647995	51392.635	57713.655	55500.000	BIO	MURCIE	SACCAN	BUSQUE	MALO
10	Waveform 1	1	42.503243158	44.482563421	36551.981	45346.443		BIO	MURCIE	SAC_SP	BUSQUE 	MALO
10	Spectrogram 1	1	42.503243158	44.482563421	36551.981	45346.443	40875.000	BIO	MURCIE	SAC_SP	BUSQUE 	MALO
11	Waveform 1	1	55.031524565	59.997906013	50018.501	57988.482		BIO	MURCIE	SACCAN	BUSQUE	MALO
11	Spectrogram 1	1	55.031524565	59.997906013	50018.501	57988.482	55500.000	BIO	MURCIE	SACCAN	BUSQUE	MALO
