Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	3579.661	4149.153		BIO	INSECT			BUENO
1	Spectrogram 1	1	0.000000000	59.999994792	3579.661	4149.153	4125.000	BIO	INSECT			BUENO
2	Waveform 1	1	0.000000000	59.999994792	7566.102	8298.305		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	7566.102	8298.305	7875.000	BIO	INSECT			BUENO
3	Waveform 1	1	0.000000000	59.999994792	6589.831	7077.966		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	6589.831	7077.966	6750.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.999994792	5694.915	6427.119		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	5694.915	6427.119	6000.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	48.208088301	0.000	732.203			PULSOS			
5	Spectrogram 1	1	0.000000000	48.208088301	0.000	732.203	0.000		PULSOS			
6	Waveform 1	1	13.930634629	44.566470120	4718.644	5532.203		BIO	INSECT			BUENO
6	Spectrogram 1	1	13.930634629	44.566470120	4718.644	5532.203	5250.000	BIO	INSECT			BUENO
