Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	0.000	1138.983		ANT	ALTVOZ			BUENO
1	Spectrogram 1	1	0.000000000	59.999994792	0.000	1138.983	375.000	ANT	ALTVOZ			BUENO
2	Waveform 1	1	0.000000000	59.999994792	3091.525	3579.661		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	3091.525	3579.661	3375.000	BIO	INSECT			BUENO
3	Waveform 1	1	0.000000000	59.999994792	3579.661	4474.576		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	3579.661	4474.576	3750.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.999994792	4800.000	5206.780		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	4800.000	5206.780	4875.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.999994792	6833.898	7240.678		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	6833.898	7240.678	7125.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.000000000	59.999994792	7159.322	8379.661		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.000000000	59.999994792	7159.322	8379.661	7875.000	BIO	INSECT			BUENO
7	Waveform 1	1	0.000000000	59.999994792	9762.712	19850.847		BIO	INSECT			BUENO
7	Spectrogram 1	1	0.000000000	59.999994792	9762.712	19850.847	15750.000	BIO	INSECT			BUENO
