Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	3340.206	4268.041		BIO	INSECT			BUENO
1	Spectrogram 1	1	0.000000000	59.999994792	3340.206	4268.041	3750.000	BIO	INSECT			BUENO
2	Waveform 1	1	0.000000000	59.999994792	4948.454	5814.433		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	4948.454	5814.433	5250.000	BIO	INSECT			BUENO
3	Waveform 1	1	0.000000000	59.999994792	6185.567	7051.546		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	6185.567	7051.546	6750.000	BIO	INSECT			BUENO
4	Waveform 1	1	1.089108816	59.999994792	15092.784	20969.072		BIO	INSECT			BUENO
4	Spectrogram 1	1	1.089108816	59.999994792	15092.784	20969.072	17625.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.999994792	7360.825	8659.794		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	7360.825	8659.794	7875.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.000000000	59.999994792	1422.680	2845.361		BIO	HERPET			MALO
6	Spectrogram 1	1	0.000000000	59.999994792	1422.680	2845.361	2250.000	BIO	HERPET			MALO
7	Waveform 1	1	0.795454476	59.943176615	36666.667	47333.333		BIO	INSECT			BUENO
7	Spectrogram 1	1	0.795454476	59.943176615	36666.667	47333.333	40125.000	BIO	INSECT			BUENO
