Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	31.387280512	41.329476181	5450.847	6183.051		BIO	INSECT			REGULA
1	Spectrogram 1	1	31.387280512	41.329476181	5450.847	6183.051	6000.000	BIO	INSECT			REGULA
2	Waveform 1	1	19.595374022	23.815026834	569.492	3091.525		BIO	AVEVOC	ORT_SP		REGULA
2	Spectrogram 1	1	19.595374022	23.815026834	569.492	3091.525	1125.000	BIO	AVEVOC	ORT_SP		REGULA
3	Waveform 1	1	1.560693506	25.086703025	3661.017	4555.932		BIO	INSECT			REGULA
3	Spectrogram 1	1	1.560693506	25.086703025	3661.017	4555.932	3750.000	BIO	INSECT			REGULA
4	Waveform 1	1	0.000000000	59.999994792	5694.915	6508.475		BIO	INSECT			REGULA
4	Spectrogram 1	1	0.000000000	59.999994792	5694.915	6508.475	6000.000	BIO	INSECT			REGULA
5	Waveform 1	1	0.000000000	59.999994792	6915.254	7972.881		BIO	INSECT			REGULA
5	Spectrogram 1	1	0.000000000	59.999994792	6915.254	7972.881	7500.000	BIO	INSECT			REGULA
6	Waveform 1	1	0.000000000	59.999994792	10609.419	25578.911		BIO	INSECT			REGULA
6	Spectrogram 1	1	0.000000000	59.999994792	10609.419	25578.911	19500.000	BIO	INSECT			REGULA
