Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	371.134	1793.814		BIO	HERPET			BUENO
1	Spectrogram 1	1	0.000000000	59.999994792	371.134	1793.814	1125.000	BIO	HERPET			BUENO
2	Waveform 1	1	0.000000000	59.999994792	3278.351	4577.320		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	3278.351	4577.320	3750.000	BIO	INSECT			BUENO
3	Waveform 1	1	0.000000000	59.999994792	4886.598	5319.588		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	4886.598	5319.588	5250.000	BIO	INSECT			BUENO
4	Waveform 1	1	18.663364717	59.999994792	8350.515	8721.649		BIO	INSECT			BUENO
4	Spectrogram 1	1	18.663364717	59.999994792	8350.515	8721.649	8625.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.198019785	12.970295904	12000.000	18185.567		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.198019785	12.970295904	12000.000	18185.567	14625.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.000000000	59.999994792	7175.258	8103.093		BIO	INSECT			MALO
6	Spectrogram 1	1	0.000000000	59.999994792	7175.258	8103.093	7500.000	BIO	INSECT			MALO
7	Waveform 1	1	0.000000000	18.564354824	8288.660	8721.649		BIO	INSECT			MALO
7	Spectrogram 1	1	0.000000000	18.564354824	8288.660	8721.649	8625.000	BIO	INSECT			MALO
8	Waveform 1	1	0.000000000	12.523995711	33089.362	48204.255		BIO	MURCIE	SAC_SP	BUSQUE	MALO
8	Spectrogram 1	1	0.000000000	12.523995711	33089.362	48204.255	40125.000	BIO	MURCIE	SAC_SP	BUSQUE	MALO
9	Waveform 1	1	14.914498542	27.750896098	32680.851	49021.277		BIO	MURCIE	SACBIL	BUSQUE	BUENO
9	Spectrogram 1	1	14.914498542	27.750896098	32680.851	49021.277	40125.000	BIO	MURCIE	SACBIL	BUSQUE	BUENO
10	Waveform 1	1	24.256734302	31.106830650	22876.596	37582.979		BIO	MURCIE	MOL_SP	BUSQUE	REGULA
10	Spectrogram 1	1	24.256734302	31.106830650	22876.596	37582.979	31500.000	BIO	MURCIE	MOL_SP	BUSQUE	REGULA
