Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	9.537571426	10.867051080	813.559	2440.678		BIO	HERPET			REGULA
1	Spectrogram 1	1	9.537571426	10.867051080	813.559	2440.678	1500.000	BIO	HERPET			REGULA
2	Waveform 1	1	0.000000000	59.999994792	2277.966	2603.390		BIO	INSECT			REGULA
2	Spectrogram 1	1	0.000000000	59.999994792	2277.966	2603.390	2625.000	BIO	INSECT			REGULA
3	Waveform 1	1	0.000000000	59.999994792	3335.593	3986.441		BIO	INSECT			REGULA
3	Spectrogram 1	1	0.000000000	59.999994792	3335.593	3986.441	3750.000	BIO	INSECT			REGULA
4	Waveform 1	1	0.000000000	59.999994792	4311.864	5369.492		BIO	INSECT			REGULA
4	Spectrogram 1	1	0.000000000	59.999994792	4311.864	5369.492	4875.000	BIO	INSECT			REGULA
5	Waveform 1	1	0.000000000	59.999994792	6427.119	7403.390		BIO	INSECT			REGULA
5	Spectrogram 1	1	0.000000000	59.999994792	6427.119	7403.390	7125.000	BIO	INSECT			REGULA
6	Waveform 1	1	12.947975755	16.820807788	8867.797	23105.085		BIO	INSECT			REGULA
6	Spectrogram 1	1	12.947975755	16.820807788	8867.797	23105.085	13875.000	BIO	INSECT			REGULA
7	Waveform 1	1	4.046242423	7.109825972	9030.508	23474.838		BIO	INSECT			REGULA
7	Spectrogram 1	1	4.046242423	7.109825972	9030.508	23474.838	16500.000	BIO	INSECT			REGULA
8	Waveform 1	1	7.572253678	22.485547181	0.000	569.492		INDETE				
8	Spectrogram 1	1	7.572253678	22.485547181	0.000	569.492	0.000	INDETE				
9	Waveform 1	1	0.110485425	39.453340844	20666.667	40000.000		BIO	INSECT			BUENO
9	Spectrogram 1	1	0.110485425	39.453340844	20666.667	40000.000	29625.000	BIO	INSECT			BUENO
