Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	4.999999566	52.673262754	309.278	989.691		BIO	AVEVOC	MEGCHO		BUENO
1	Spectrogram 1	1	4.999999566	52.673262754	309.278	989.691	375.000	BIO	AVEVOC	MEGCHO		BUENO
2	Waveform 1	1	15.396038267	23.811879121	1360.825	2103.093		BIO	AVEVOC	CRYSOU		BUENO
2	Spectrogram 1	1	15.396038267	23.811879121	1360.825	2103.093	1875.000	BIO	AVEVOC	CRYSOU		BUENO
3	Waveform 1	1	0.000000000	59.999994792	2536.082	3278.351		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	2536.082	3278.351	3000.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	30.693066643	3278.351	3587.629		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	30.693066643	3278.351	3587.629	3375.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.999994792	3587.629	4577.320		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	3587.629	4577.320	4125.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.000000000	59.999994792	4701.031	5072.165		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.000000000	59.999994792	4701.031	5072.165	4875.000	BIO	INSECT			BUENO
7	Waveform 1	1	0.000000000	59.999994792	5690.722	6927.835		BIO	INSECT			BUENO
7	Spectrogram 1	1	0.000000000	59.999994792	5690.722	6927.835	6375.000	BIO	INSECT			BUENO
