Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	17.109825104	0.000	1265.601		ANT	TRAMOT			BUENO
1	Spectrogram 1	1	0.000000000	17.109825104	0.000	1265.601	0.000	ANT	TRAMOT			BUENO
2	Waveform 1	1	28.092483111	36.184967957	0.000	1150.547		ANT	TRAMOT			BUENO
2	Spectrogram 1	1	28.092483111	36.184967957	0.000	1150.547	375.000	ANT	TRAMOT			BUENO
3	Waveform 1	1	41.387279644	41.618493497	6443.061	17258.199		BIO	INSECT			BUENO
3	Spectrogram 1	1	41.387279644	41.618493497	6443.061	17258.199	8625.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.826584402	7248.444	8053.826		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.826584402	7248.444	8053.826	7875.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.999994792	0.000	26462.572		GEO	LLUVIA			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	0.000	26462.572	375.000	GEO	LLUVIA			BUENO
