Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	4393.220	5369.492		BIO	INSECT			REGULA
1	Spectrogram 1	1	0.000000000	59.999994792	4393.220	5369.492	4875.000	BIO	INSECT			REGULA
2	Waveform 1	1	0.000000000	59.999994792	5532.203	6183.051		BIO	INSECT			REGULA
2	Spectrogram 1	1	0.000000000	59.999994792	5532.203	6183.051	6000.000	BIO	INSECT			REGULA
3	Waveform 1	1	0.000000000	59.999994792	6671.186	8054.237		BIO	INSECT			REGULA
3	Spectrogram 1	1	0.000000000	59.999994792	6671.186	8054.237	7125.000	BIO	INSECT			REGULA
4	Waveform 1	1	0.000000000	59.999994792	3335.593	3742.373		BIO	INSECT			REGULA
4	Spectrogram 1	1	0.000000000	59.999994792	3335.593	3742.373	3375.000	BIO	INSECT			REGULA
5	Waveform 1	1	5.028901298	39.306354969	2684.746	3579.661		BIO	INSECT			REGULA
5	Spectrogram 1	1	5.028901298	39.306354969	2684.746	3579.661	3375.000	BIO	INSECT			REGULA
6	Waveform 1	1	4.682080518	8.323698699	8379.661	26284.846		BIO	INSECT			REGULA
6	Spectrogram 1	1	4.682080518	8.323698699	8379.661	26284.846	11250.000	BIO	INSECT			REGULA
7	Waveform 1	1	39.306354969	42.080921203	8054.237	26610.270		BIO	INSECT			REGULA
7	Spectrogram 1	1	39.306354969	42.080921203	8054.237	26610.270	13125.000	BIO	INSECT			REGULA
8	Waveform 1	1	7.976877920	40.173406917	8949.153	10332.203		BIO	INSECT			REGULA
8	Spectrogram 1	1	7.976877920	40.173406917	8949.153	10332.203	9750.000	BIO	INSECT			REGULA
9	Waveform 1	1	49.595371417	59.999994792	8867.797	10088.136		BIO	INSECT			REGULA
9	Spectrogram 1	1	49.595371417	59.999994792	8867.797	10088.136	9750.000	BIO	INSECT			REGULA
10	Waveform 1	1	1.907514285	4.971097834	10250.847	19281.356		BIO	INSECT			MALO
10	Spectrogram 1	1	1.907514285	4.971097834	10250.847	19281.356	15375.000	BIO	INSECT			MALO
11	Waveform 1	1	36.473985273	43.757221635	10738.983	19525.424		BIO	INSECT			MALO
11	Spectrogram 1	1	36.473985273	43.757221635	10738.983	19525.424	15000.000	BIO	INSECT			MALO
12	Waveform 1	1	0.000000000	59.999994792	2115.254	2440.678		BIO	INSECT			MALO
12	Spectrogram 1	1	0.000000000	59.999994792	2115.254	2440.678	2250.000	BIO	INSECT			MALO
