Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	41.907510813	59.999994792	0.000	4311.864		BIO	INDETE			MALO
1	Spectrogram 1	1	41.907510813	59.999994792	0.000	4311.864	1500.000	BIO	INDETE			MALO
2	Waveform 1	1	0.462427706	59.999994792	4393.220	4718.644		BIO	INSECT			REGULA
2	Spectrogram 1	1	0.462427706	59.999994792	4393.220	4718.644	4500.000	BIO	INSECT			REGULA
3	Waveform 1	1	0.000000000	59.999994792	6508.475	6833.898		BIO	INSECT			REGULA
3	Spectrogram 1	1	0.000000000	59.999994792	6508.475	6833.898	6750.000	BIO	INSECT			REGULA
4	Waveform 1	1	0.000000000	53.236989598	7484.746	8054.237		BIO	INSECT			REGULA
4	Spectrogram 1	1	0.000000000	53.236989598	7484.746	8054.237	7875.000	BIO	INSECT			REGULA
5	Waveform 1	1	1.213872727	59.999994792	7566.102	10413.559		BIO	AVEVOC			REGULA
5	Spectrogram 1	1	1.213872727	59.999994792	7566.102	10413.559	7875.000	BIO	AVEVOC			REGULA
6	Waveform 1	1	16.705200862	17.456645884	7077.966	7647.458		BIO	INSECT			REGULA
6	Spectrogram 1	1	16.705200862	17.456645884	7077.966	7647.458	7500.000	BIO	INSECT			REGULA
7	Waveform 1	1	37.398840684	56.820804316	6142.373	6386.441		BIO	INSECT			REGULA
7	Spectrogram 1	1	37.398840684	56.820804316	6142.373	6386.441	6375.000	BIO	INSECT			REGULA
