Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	0.000	618.557		ANT				
1	Spectrogram 1	1	0.000000000	59.999994792	0.000	618.557	0.000	ANT				
2	Waveform 1	1	0.000000000	59.999994792	3525.773	4082.474		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	3525.773	4082.474	3750.000	BIO	INSECT			BUENO
3	Waveform 1	1	2.227722579	59.999994792	3711.340	6061.856		BIO	INSECT			BUENO
3	Spectrogram 1	1	2.227722579	59.999994792	3711.340	6061.856	4125.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.999994792	4948.454	5319.588		BIO	INSECT			REGULA
4	Spectrogram 1	1	0.000000000	59.999994792	4948.454	5319.588	5250.000	BIO	INSECT			REGULA
5	Waveform 1	1	0.000000000	59.999994792	6680.412	7670.103		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	6680.412	7670.103	7125.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.000000000	34.851482123	9030.928	25051.548		BIO	INSECT			MALO
6	Spectrogram 1	1	0.000000000	34.851482123	9030.928	25051.548	15000.000	BIO	INSECT			MALO
7	Waveform 1	1	0.000000000	59.999994792	13793.814	14907.216		BIO	INSECT			REGULA
7	Spectrogram 1	1	0.000000000	59.999994792	13793.814	14907.216	14250.000	BIO	INSECT			REGULA
8	Waveform 1	1	0.000000000	59.851479953	7731.959	20659.794		BIO	INSECT			REGULA
8	Spectrogram 1	1	0.000000000	59.851479953	7731.959	20659.794	13500.000	BIO	INSECT			REGULA
9	Waveform 1	1	51.138609422	58.069301890	9216.495	10206.186		BIO	INSECT			REGULA
9	Spectrogram 1	1	51.138609422	58.069301890	9216.495	10206.186	9750.000	BIO	INSECT			REGULA
10	Waveform 1	1	0.000000000	40.495045990	2721.649	3278.351		BIO	INSECT			REGULA
10	Spectrogram 1	1	0.000000000	40.495045990	2721.649	3278.351	3000.000	BIO	INSECT			REGULA
11	Waveform 1	1	0.000000000	59.999994792	21154.639	21711.340		BIO	INSECT			REGULA
11	Spectrogram 1	1	0.000000000	59.999994792	21154.639	21711.340	21375.000	BIO	INSECT			REGULA
12	Waveform 1	1	56.287123827	59.999994792	2721.649	3216.495		BIO	INSECT			MALO
12	Spectrogram 1	1	56.287123827	59.999994792	2721.649	3216.495	3000.000	BIO	INSECT			MALO
