Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	0.000	865.979		BIO	MAMIFE	ALOSEN		REGULA
1	Spectrogram 1	1	0.000000000	59.999994792	0.000	865.979	375.000	BIO	MAMIFE	ALOSEN		REGULA
2	Waveform 1	1	0.000000000	59.999994792	1113.402	4639.175		BIO	AVEVOC			REGULA
2	Spectrogram 1	1	0.000000000	59.999994792	1113.402	4639.175	3000.000	BIO	AVEVOC			REGULA
3	Waveform 1	1	0.000000000	59.999994792	5814.433	6371.134		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	5814.433	6371.134	6000.000	BIO	INSECT			BUENO
4	Waveform 1	1	9.207919993	14.603959128	6309.278	6556.701		BIO	INSECT			BUENO
4	Spectrogram 1	1	9.207919993	14.603959128	6309.278	6556.701	6375.000	BIO	INSECT			BUENO
5	Waveform 1	1	18.960394394	19.306929017	15154.639	32028.114		BIO	INSECT			BUENO
5	Spectrogram 1	1	18.960394394	19.306929017	15154.639	32028.114	21000.000	BIO	INSECT			BUENO
6	Waveform 1	1	2.128712687	2.574257202	15773.196	23690.722		BIO	INSECT			BUENO
6	Spectrogram 1	1	2.128712687	2.574257202	15773.196	23690.722	19500.000	BIO	INSECT			BUENO
7	Waveform 1	1	46.485144480	46.881184049	15402.062	32399.248		BIO	INSECT			BUENO
7	Spectrogram 1	1	46.485144480	46.881184049	15402.062	32399.248	21000.000	BIO	INSECT			BUENO
8	Waveform 1	1	53.366332001	53.861381463	14783.505	33017.805		BIO	INSECT			BUENO
8	Spectrogram 1	1	53.366332001	53.861381463	14783.505	33017.805	20625.000	BIO	INSECT			BUENO
9	Waveform 1	1	8.613860638	59.999994792	17120.898	24419.867		BIO	INSECT			MALO
9	Spectrogram 1	1	8.613860638	59.999994792	17120.898	24419.867	19875.000	BIO	INSECT			MALO
