Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	10.057802595	53.179186135	1464.407	2196.610		BIO	AVEVOC	CRYSOU		BUENO
1	Spectrogram 1	1	10.057802595	53.179186135	1464.407	2196.610	1875.000	BIO	AVEVOC	CRYSOU		BUENO
2	Waveform 1	1	0.000000000	59.999994792	3416.949	3823.729		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	3416.949	3823.729	3750.000	BIO	INSECT			BUENO
3	Waveform 1	1	0.000000000	59.999994792	3986.441	4800.000		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	3986.441	4800.000	4125.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.999994792	8298.305	8949.153		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	8298.305	8949.153	8625.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.999994792	6427.119	42514.715		BIO	INSECT			REGULA
5	Spectrogram 1	1	0.000000000	59.999994792	6427.119	42514.715	19875.000	BIO	INSECT			REGULA
6	Waveform 1	1	0.000000000	59.999994792	20653.648	22036.699		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.000000000	59.999994792	20653.648	22036.699	21375.000	BIO	INSECT			BUENO
