Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.231213853	59.479763623	16922.034	29613.559		BIO	INSECT			BUENO
1	Spectrogram 1	1	0.231213853	59.479763623	16922.034	29613.559	21750.000	BIO	INSECT			BUENO
2	Waveform 1	1	0.000000000	59.999994792	2766.102	3172.881		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	2766.102	3172.881	3000.000	BIO	INSECT			BUENO
3	Waveform 1	1	0.924855411	58.092480506	7647.458	8705.085		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.924855411	58.092480506	7647.458	8705.085	7875.000	BIO	INSECT			BUENO
4	Waveform 1	1	25.317916877	59.999994792	5450.847	6589.831		BIO	INSECT			BUENO
4	Spectrogram 1	1	25.317916877	59.999994792	5450.847	6589.831	6000.000	BIO	INSECT			BUENO
5	Waveform 1	1	45.129396728	45.521117780	30169.889	41955.002			INDETE			
5	Spectrogram 1	1	45.129396728	45.521117780	30169.889	41955.002	33750.000		INDETE			
