Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.346820779	16.127166230	6101.695	10494.915		BIO	AVEVOC			MALO
1	Spectrogram 1	1	0.346820779	16.127166230	6101.695	10494.915	7875.000	BIO	AVEVOC			MALO
2	Waveform 1	1	55.549128126	58.843925528	3254.237	4474.576		BIO	AVEVOC			MALO
2	Spectrogram 1	1	55.549128126	58.843925528	3254.237	4474.576	4125.000	BIO	AVEVOC			MALO
3	Waveform 1	1	39.595372285	40.924851939	2115.254	2766.102		BIO	AVEVOC			MALO
3	Spectrogram 1	1	39.595372285	40.924851939	2115.254	2766.102	2625.000	BIO	AVEVOC			MALO
4	Waveform 1	1	0.751445021	58.959532454	0.000	650.847		BIO	AVEVOC			MALO
4	Spectrogram 1	1	0.751445021	58.959532454	0.000	650.847	375.000	BIO	AVEVOC			MALO
5	Waveform 1	1	8.381502163	9.710981816	2928.814	4149.153		BIO	AVEVOC			MALO
5	Spectrogram 1	1	8.381502163	9.710981816	2928.814	4149.153	3750.000	BIO	AVEVOC			MALO
6	Waveform 1	1	0.000000000	59.999994792	3905.085	4881.356		BIO	INSECT			MALO
6	Spectrogram 1	1	0.000000000	59.999994792	3905.085	4881.356	4500.000	BIO	INSECT			MALO
