Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	5.953756709	59.999994792	0.000	1789.831		ANT	ANIDOM			
1	Spectrogram 1	1	5.953756709	59.999994792	0.000	1789.831	750.000	ANT	ANIDOM			
2	Waveform 1	1	44.624273583	52.947972282	1545.763	2196.610		BIO	AVEVOC	CRYSOU		BUENO
2	Spectrogram 1	1	44.624273583	52.947972282	1545.763	2196.610	1875.000	BIO	AVEVOC	CRYSOU		BUENO
3	Waveform 1	1	0.000000000	59.999994792	2684.746	3579.661		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	2684.746	3579.661	3375.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.999994792	4067.797	4881.356		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	4067.797	4881.356	4500.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	48.439302154	5776.271	6427.119		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	48.439302154	5776.271	6427.119	6375.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.000000000	23.410402592	6345.763	6915.254		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.000000000	23.410402592	6345.763	6915.254	6750.000	BIO	INSECT			BUENO
7	Waveform 1	1	0.000000000	59.999994792	7647.458	8135.593		BIO	INSECT			BUENO
7	Spectrogram 1	1	0.000000000	59.999994792	7647.458	8135.593	7875.000	BIO	INSECT			BUENO
8	Waveform 1	1	3.757225107	57.919070117	11389.831	12610.169		BIO	INSECT			BUENO
8	Spectrogram 1	1	3.757225107	57.919070117	11389.831	12610.169	12000.000	BIO	INSECT			BUENO
9	Waveform 1	1	44.277452804	59.999994792	6508.475	6996.610		BIO	INSECT			BUENO
9	Spectrogram 1	1	44.277452804	59.999994792	6508.475	6996.610	6750.000	BIO	INSECT			BUENO
10	Waveform 1	1	0.000000000	59.190746307	16480.385	28114.283		BIO	INSECT			REGULA
10	Spectrogram 1	1	0.000000000	59.190746307	16480.385	28114.283	20250.000	BIO	INSECT			REGULA
11	Waveform 1	1	0.231213853	57.052018169	9762.712	12040.678		BIO	INSECT			BUENO
11	Spectrogram 1	1	0.231213853	57.052018169	9762.712	12040.678	12000.000	BIO	INSECT			BUENO
