Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	12.254334196	11064.407	19200.000		BIO	INSECT			BUENO
1	Spectrogram 1	1	0.000000000	12.254334196	11064.407	19200.000	16875.000	BIO	INSECT			BUENO
2	Waveform 1	1	28.843928132	59.999994792	10820.339	19037.288		BIO	INSECT			BUENO
2	Spectrogram 1	1	28.843928132	59.999994792	10820.339	19037.288	16875.000	BIO	INSECT			BUENO
3	Waveform 1	1	2.774566233	58.728318601	1871.186	2277.966		BIO	INDETE			BUENO
3	Spectrogram 1	1	2.774566233	58.728318601	1871.186	2277.966	2250.000	BIO	INDETE			BUENO
4	Waveform 1	1	0.462427706	59.999994792	3335.593	4230.508		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.462427706	59.999994792	3335.593	4230.508	3750.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.999994792	4474.576	4962.712		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	4474.576	4962.712	4875.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.000000000	22.196529865	6183.051	6671.186		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.000000000	22.196529865	6183.051	6671.186	6375.000	BIO	INSECT			BUENO
7	Waveform 1	1	0.000000000	59.999994792	7077.966	7891.525		BIO	INSECT			BUENO
7	Spectrogram 1	1	0.000000000	59.999994792	7077.966	7891.525	7500.000	BIO	INSECT			BUENO
8	Waveform 1	1	40.520227696	58.554908212	6101.695	6752.542		BIO	INDETE			BUENO
8	Spectrogram 1	1	40.520227696	58.554908212	6101.695	6752.542	6750.000	BIO	INDETE			BUENO
