Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	8.323698699	17.456645884	0.000	732.203		ANT	TRAMOT			
1	Spectrogram 1	1	8.323698699	17.456645884	0.000	732.203	375.000	ANT	TRAMOT			
2	Waveform 1	1	0.000000000	59.999994792	3091.525	3823.729		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	3091.525	3823.729	3750.000	BIO	INSECT			BUENO
3	Waveform 1	1	35.375719473	40.462424233	1627.119	2359.322		BIO	HERPET			REGULA
3	Spectrogram 1	1	35.375719473	40.462424233	1627.119	2359.322	1875.000	BIO	HERPET			REGULA
4	Waveform 1	1	51.040457997	55.086700420	1708.475	2359.322		BIO	HERPET			REGULA
4	Spectrogram 1	1	51.040457997	55.086700420	1708.475	2359.322	1875.000	BIO	HERPET			REGULA
5	Waveform 1	1	2.254335064	24.971096098	4800.000	5206.780		BIO	INSECT			BUENO
5	Spectrogram 1	1	2.254335064	24.971096098	4800.000	5206.780	4875.000	BIO	INSECT			BUENO
6	Waveform 1	1	7.572253678	18.034680515	2033.898	32507.504		BIO	INSECT			BUENO
6	Spectrogram 1	1	7.572253678	18.034680515	2033.898	32507.504	7500.000	BIO	INSECT			BUENO
7	Waveform 1	1	0.000000000	59.999994792	5450.847	6101.695		BIO	INSECT			BUENO
7	Spectrogram 1	1	0.000000000	59.999994792	5450.847	6101.695	6000.000	BIO	INSECT			BUENO
8	Waveform 1	1	0.000000000	59.999994792	6589.831	7728.814		BIO	INSECT			BUENO
8	Spectrogram 1	1	0.000000000	59.999994792	6589.831	7728.814	7125.000	BIO	INSECT			BUENO
9	Waveform 1	1	16.184969693	18.786125537	6183.051	9030.508		BIO	INSECT			BUENO
9	Spectrogram 1	1	16.184969693	18.786125537	6183.051	9030.508	7875.000	BIO	INSECT			BUENO
10	Waveform 1	1	44.971094362	59.999994792	3905.085	4311.864		BIO	INSECT			BUENO
10	Spectrogram 1	1	44.971094362	59.999994792	3905.085	4311.864	4125.000	BIO	INSECT			BUENO
