Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	22.427743718	23.988437224	9844.068	19037.288		BIO	INSECT			BUENO
1	Spectrogram 1	1	22.427743718	23.988437224	9844.068	19037.288	14250.000	BIO	INSECT			BUENO
2	Waveform 1	1	0.000000000	51.329475313	1627.119	2766.102		BIO	AVEVOC	XIPSUS		BUENO
2	Spectrogram 1	1	0.000000000	51.329475313	1627.119	2766.102	2250.000	BIO	AVEVOC	XIPSUS		BUENO
3	Waveform 1	1	0.000000000	59.999994792	0.000	1138.983						
3	Spectrogram 1	1	0.000000000	59.999994792	0.000	1138.983	375.000					
5	Waveform 1	1	0.000000000	59.999994792	3091.525	3905.085		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	3091.525	3905.085	3750.000	BIO	INSECT			BUENO
6	Waveform 1	1	4.797687445	28.728321206	9600.000	10983.051		BIO	INSECT			BUENO
6	Spectrogram 1	1	4.797687445	28.728321206	9600.000	10983.051	10125.000	BIO	INSECT			BUENO
