Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	13.526010387	16.127166230	1220.339	2440.678		BIO	AVEVOC			BUENO
1	Spectrogram 1	1	13.526010387	16.127166230	1220.339	2440.678	1875.000	BIO	AVEVOC			BUENO
2	Waveform 1	1	0.404624242	3.236993939	2033.898	3579.661		BIO	AVEVOC	MILCHI		BUENO
2	Spectrogram 1	1	0.404624242	3.236993939	2033.898	3579.661	3375.000	BIO	AVEVOC	MILCHI		BUENO
3	Waveform 1	1	0.000000000	59.999994792	3579.661	4149.153		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	3579.661	4149.153	4125.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.999994792	7566.102	8705.085		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	7566.102	8705.085	8250.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.999994792	9437.288	10901.695		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	9437.288	10901.695	10125.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.635838095	59.595370549	10901.695	17491.525		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.635838095	59.595370549	10901.695	17491.525	16500.000	BIO	INSECT			BUENO
7	Waveform 1	1	0.462427706	59.999994792	16506.638	26187.994		BIO	INSECT			REGULA
7	Spectrogram 1	1	0.462427706	59.999994792	16506.638	26187.994	20250.000	BIO	INSECT			REGULA
