Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.940593978	58.712866191	0.000	680.412		BIO	AVEVOC			BUENO
1	Spectrogram 1	1	0.940593978	58.712866191	0.000	680.412	375.000	BIO	AVEVOC			BUENO
2	Waveform 1	1	0.000000000	59.999994792	2845.361	3835.052		BIO	INSECT			REGULA
2	Spectrogram 1	1	0.000000000	59.999994792	2845.361	3835.052	3375.000	BIO	INSECT			REGULA
3	Waveform 1	1	0.000000000	59.999994792	4144.330	4701.031		BIO	INSECT			REGULA
3	Spectrogram 1	1	0.000000000	59.999994792	4144.330	4701.031	4500.000	BIO	INSECT			REGULA
4	Waveform 1	1	0.000000000	59.999994792	7731.959	8288.660		BIO	INSECT			MALO
4	Spectrogram 1	1	0.000000000	59.999994792	7731.959	8288.660	7875.000	BIO	INSECT			MALO
5	Waveform 1	1	4.207920427	41.188115237	17938.144	20474.227		BIO	INSECT			BUENO
5	Spectrogram 1	1	4.207920427	41.188115237	17938.144	20474.227	19500.000	BIO	INSECT			BUENO
6	Waveform 1	1	10.247523863	24.356433529	6123.711	6556.701		BIO	INSECT			BUENO
6	Spectrogram 1	1	10.247523863	24.356433529	6123.711	6556.701	6375.000	BIO	INSECT			BUENO
7	Waveform 1	1	0.000000000	59.999994792	6804.124	7051.546		BIO	INSECT			MALO
7	Spectrogram 1	1	0.000000000	59.999994792	6804.124	7051.546	6750.000	BIO	INSECT			MALO
8	Waveform 1	1	27.821779763	39.306927281	6123.711	6618.557		BIO	INSECT			BUENO
8	Spectrogram 1	1	27.821779763	39.306927281	6123.711	6618.557	6375.000	BIO	INSECT			BUENO
9	Waveform 1	1	42.574253730	50.841579745	6123.711	6556.701		BIO	INSECT			BUENO
9	Spectrogram 1	1	42.574253730	50.841579745	6123.711	6556.701	6375.000	BIO	INSECT			BUENO
10	Waveform 1	1	30.841581481	59.999994792	7175.258	7670.103		BIO	INSECT			REGULA
10	Spectrogram 1	1	30.841581481	59.999994792	7175.258	7670.103	7500.000	BIO	INSECT			REGULA
