Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	3216.495	4082.474		BIO	INSECT			BUENO
1	Spectrogram 1	1	0.000000000	59.999994792	3216.495	4082.474	3750.000	BIO	INSECT			BUENO
2	Waveform 1	1	27.772274817	28.019799548	10144.330	22639.175		BIO	INSECT			BUENO
2	Spectrogram 1	1	27.772274817	28.019799548	10144.330	22639.175	14250.000	BIO	INSECT			BUENO
3	Waveform 1	1	0.000000000	59.999994792	3896.907	4391.753		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	3896.907	4391.753	4125.000	BIO	INSECT			BUENO
4	Waveform 1	1	27.227720409	59.999994792	17443.299	20350.515		BIO	INSECT			BUENO
4	Spectrogram 1	1	27.227720409	59.999994792	17443.299	20350.515	18750.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.999994792	4948.454	5567.010		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	4948.454	5567.010	5250.000	BIO	INSECT			BUENO
6	Waveform 1	1	10.643563433	14.999998698	8412.371	24686.033		BIO	INSECT			BUENO
6	Spectrogram 1	1	10.643563433	14.999998698	8412.371	24686.033	10875.000	BIO	INSECT			BUENO
7	Waveform 1	1	0.000000000	59.999994792	6804.124	7546.392		BIO	INSECT			BUENO
7	Spectrogram 1	1	0.000000000	59.999994792	6804.124	7546.392	7125.000	BIO	INSECT			BUENO
8	Waveform 1	1	33.316828791	59.999994792	4329.897	4948.454		BIO	INSECT			BUENO
8	Spectrogram 1	1	33.316828791	59.999994792	4329.897	4948.454	4500.000	BIO	INSECT			BUENO
9	Waveform 1	1	0.000000000	59.999994792	5814.433	6247.423		BIO	INSECT			BUENO
9	Spectrogram 1	1	0.000000000	59.999994792	5814.433	6247.423	6000.000	BIO	INSECT			BUENO
10	Waveform 1	1	0.000000000	59.999994792	9030.928	10082.474		BIO	INSECT			REGULA
10	Spectrogram 1	1	0.000000000	59.999994792	9030.928	10082.474	9375.000	BIO	INSECT			REGULA
11	Waveform 1	1	27.128710516	59.999994792	11072.165	12742.268		BIO	INSECT			BUENO
11	Spectrogram 1	1	27.128710516	59.999994792	11072.165	12742.268	12375.000	BIO	INSECT			BUENO
12	Waveform 1	1	36.078456648	37.168655417	33942.155	41817.155			INDETE			
12	Spectrogram 1	1	36.078456648	37.168655417	33942.155	41817.155	37500.000		INDETE			
