Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.520231169	44.219649341	569.492	1871.186		ANT	ANIDOM			
1	Spectrogram 1	1	0.520231169	44.219649341	569.492	1871.186	750.000	ANT	ANIDOM			
2	Waveform 1	1	0.000000000	59.999994792	2603.390	3172.881		BIO	INSECT			REGULA
2	Spectrogram 1	1	0.000000000	59.999994792	2603.390	3172.881	3000.000	BIO	INSECT			REGULA
3	Waveform 1	1	0.000000000	59.999994792	3661.017	3905.085		BIO	INSECT			REGULA
3	Spectrogram 1	1	0.000000000	59.999994792	3661.017	3905.085	3750.000	BIO	INSECT			REGULA
4	Waveform 1	1	23.179188739	44.971094362	4800.000	5532.203		BIO	INSECT			REGULA
4	Spectrogram 1	1	23.179188739	44.971094362	4800.000	5532.203	5250.000	BIO	INSECT			REGULA
5	Waveform 1	1	0.000000000	59.999994792	5369.492	6101.695		BIO	INSECT			REGULA
5	Spectrogram 1	1	0.000000000	59.999994792	5369.492	6101.695	5625.000	BIO	INSECT			REGULA
6	Waveform 1	1	0.000000000	59.999994792	6508.475	7077.966		BIO	INSECT			MALO
6	Spectrogram 1	1	0.000000000	59.999994792	6508.475	7077.966	6750.000	BIO	INSECT			MALO
7	Waveform 1	1	27.138725968	59.999994792	7403.390	7728.814		BIO	INSECT			MALO
7	Spectrogram 1	1	27.138725968	59.999994792	7403.390	7728.814	7500.000	BIO	INSECT			MALO
8	Waveform 1	1	0.000000000	59.999994792	7972.881	9193.220		BIO	INSECT			MALO
8	Spectrogram 1	1	0.000000000	59.999994792	7972.881	9193.220	8625.000	BIO	INSECT			MALO
9	Waveform 1	1	11.734103028	12.023120344	9600.000	21884.746		BIO	INSECT			REGULA
9	Spectrogram 1	1	11.734103028	12.023120344	9600.000	21884.746	14250.000	BIO	INSECT			REGULA
10	Waveform 1	1	45.953753236	46.589591331	17003.390	26550.867		BIO	INSECT			REGULA
10	Spectrogram 1	1	45.953753236	46.589591331	17003.390	26550.867	22500.000	BIO	INSECT			REGULA
11	Waveform 1	1	0.000000000	59.999994792	0.000	488.136		ANT				
11	Spectrogram 1	1	0.000000000	59.999994792	0.000	488.136	0.000	ANT				
12	Waveform 1	1	0.454545415	58.806813077	28000.000	38666.667		BIO	INSECT			BUENO
12	Spectrogram 1	1	0.454545415	58.806813077	28000.000	38666.667	33000.000	BIO	INSECT			BUENO
13	Waveform 1	1	0.965909007	58.579540370	20000.000	28000.000		BIO	INSECT			BUENO
13	Spectrogram 1	1	0.965909007	58.579540370	20000.000	28000.000	23625.000	BIO	INSECT			BUENO
