Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	2.080924675	59.999994792	8298.305	23430.508		BIO	INSECT			BUENO
1	Spectrogram 1	1	2.080924675	59.999994792	8298.305	23430.508	17250.000	BIO	INSECT			BUENO
2	Waveform 1	1	2.312138528	6.242774025	1545.763	4230.508		BIO	AVEVOC			BUENO
2	Spectrogram 1	1	2.312138528	6.242774025	1545.763	4230.508	3375.000	BIO	AVEVOC			BUENO
3	Waveform 1	1	0.404624242	59.999994792	1138.983	4311.864		BIO	AVEVOC			BUENO
3	Spectrogram 1	1	0.404624242	59.999994792	1138.983	4311.864	3000.000	BIO	AVEVOC			BUENO
4	Waveform 1	1	0.000000000	59.999994792	5613.559	6508.475		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	5613.559	6508.475	6000.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.999994792	6833.898	9762.712		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	6833.898	9762.712	8250.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.000000000	59.999994792	0.000	406.780		ANT	TRAMOT			
6	Spectrogram 1	1	0.000000000	59.999994792	0.000	406.780	0.000	ANT	TRAMOT			
7	Waveform 1	1	0.028409088	59.770177270	49536.000	60288.000		BIO	MURCIE	SACCAN	BUSQUE	REGULA
7	Spectrogram 1	1	0.028409088	59.770177270	49536.000	60288.000	56250.000	BIO	MURCIE	SACCAN	BUSQUE	REGULA
8	Waveform 1	1	45.137898061	45.312414812	41675.105	60491.105		BIO	MURCIE	SACCAN	TERMIN	REGULA
8	Spectrogram 1	1	45.137898061	45.312414812	41675.105	60491.105	54375.000	BIO	MURCIE	SACCAN	TERMIN	REGULA
9	Waveform 1	1	44.975482477	45.126144420	42827.105	58955.105		BIO	MURCIE	SACCAN	APROXI	REGULA
9	Spectrogram 1	1	44.975482477	45.126144420	42827.105	58955.105	55125.000	BIO	MURCIE	SACCAN	APROXI	REGULA
10	Waveform 1	1	52.241359418	52.346195020	41291.105	60491.105		BIO	MURCIE	SACCAN	APROXI	REGULA
10	Spectrogram 1	1	52.241359418	52.346195020	41291.105	60491.105	54375.000	BIO	MURCIE	SACCAN	APROXI	REGULA
11	Waveform 1	1	44.467369334	47.201324088	27851.105	42059.105		BIO	MURCIE	MOLOSSI	BUSQUE	REGULA
11	Spectrogram 1	1	44.467369334	47.201324088	27851.105	42059.105	33000.000	BIO	MURCIE	MOLOSSI	BUSQUE	REGULA
