Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	0.000	732.203		ANT	INDETE			
1	Spectrogram 1	1	0.000000000	59.999994792	0.000	732.203	0.000	ANT	INDETE			
2	Waveform 1	1	2.196531601	14.797686577	813.559	1708.475		BIO	AVEVOC			BUENO
2	Spectrogram 1	1	2.196531601	14.797686577	813.559	1708.475	1500.000	BIO	AVEVOC			BUENO
3	Waveform 1	1	0.000000000	59.999994792	2847.458	3416.949		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	2847.458	3416.949	3000.000	BIO	INSECT			BUENO
4	Waveform 1	1	12.138727270	23.699419908	5938.983	6671.186		BIO	INSECT			BUENO
4	Spectrogram 1	1	12.138727270	23.699419908	5938.983	6671.186	6375.000	BIO	INSECT			BUENO
5	Waveform 1	1	31.213870123	40.635834623	5694.915	6915.254		BIO	INSECT			BUENO
5	Spectrogram 1	1	31.213870123	40.635834623	5694.915	6915.254	6375.000	BIO	INSECT			BUENO
6	Waveform 1	1	47.341036353	57.109821632	5938.983	6671.186		BIO	INSECT			BUENO
6	Spectrogram 1	1	47.341036353	57.109821632	5938.983	6671.186	6375.000	BIO	INSECT			BUENO
7	Waveform 1	1	1.213872727	8.612716015	5857.627	6752.542		BIO	INSECT			BUENO
7	Spectrogram 1	1	1.213872727	8.612716015	5857.627	6752.542	6375.000	BIO	INSECT			BUENO
8	Waveform 1	1	0.000000000	2.658959307	6915.254	7647.458		BIO	INSECT			BUENO
8	Spectrogram 1	1	0.000000000	2.658959307	6915.254	7647.458	7125.000	BIO	INSECT			BUENO
9	Waveform 1	1	12.080923807	13.872831166	7891.525	10088.136		BIO	INSECT			BUENO
9	Spectrogram 1	1	12.080923807	13.872831166	7891.525	10088.136	9000.000	BIO	INSECT			BUENO
10	Waveform 1	1	33.352598261	59.999994792	7322.034	8298.305		BIO	INSECT			REGULA
10	Spectrogram 1	1	33.352598261	59.999994792	7322.034	8298.305	7875.000	BIO	INSECT			REGULA
11	Waveform 1	1	0.010044130	0.558704706	24041.631	50440.284		BIO	INSECT			
11	Spectrogram 1	1	0.010044130	0.558704706	24041.631	50440.284	34500.000	BIO	INSECT			
12	Waveform 1	1	2.469847542	3.216879677	25455.844	49026.070		BIO	INSECT			
12	Spectrogram 1	1	2.469847542	3.216879677	25455.844	49026.070	34500.000	BIO	INSECT			
13	Waveform 1	1	13.278634426	16.166235153	27341.462	43840.620		BIO	INSECT			
13	Spectrogram 1	1	13.278634426	16.166235153	27341.462	43840.620	34500.000	BIO	INSECT			
