Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	2847.458	3428.571		BIO	INSECT			BUENO
1	Spectrogram 1	1	0.000000000	59.999994792	2847.458	3428.571	3375.000	BIO	INSECT			BUENO
2	Waveform 1	1	5.495049028	22.178215897	1046.005	1917.676		BIO	AVEVOC	CROMAJ		BUENO
2	Spectrogram 1	1	5.495049028	22.178215897	1046.005	1917.676	1500.000	BIO	AVEVOC	CROMAJ		BUENO
3	Waveform 1	1	10.594058486	13.019800850	1569.007	2673.123		BIO	AVEVOC	XIPSUS		BUENO
3	Spectrogram 1	1	10.594058486	13.019800850	1569.007	2673.123	2250.000	BIO	AVEVOC	XIPSUS		BUENO
4	Waveform 1	1	0.000000000	59.999994792	4067.797	4948.454		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	4067.797	4948.454	4500.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.999994792	6682.809	7903.148		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	6682.809	7903.148	7125.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.000000000	59.999994792	3463.918	3649.485		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.000000000	59.999994792	3463.918	3649.485	3375.000	BIO	INSECT			BUENO
