Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	1.676300433	18.901732463	81.356	2522.034		BIO	HERPET			BUENO
1	Spectrogram 1	1	1.676300433	18.901732463	81.356	2522.034	375.000	BIO	HERPET			BUENO
2	Waveform 1	1	36.127164494	59.999994792	0.000	2522.034		BIO	HERPET			BUENO
2	Spectrogram 1	1	36.127164494	59.999994792	0.000	2522.034	375.000	BIO	HERPET			BUENO
3	Waveform 1	1	47.514446743	49.421961028	1383.051	1789.831		BIO	AVEVOC	CRYSOU		BUENO
3	Spectrogram 1	1	47.514446743	49.421961028	1383.051	1789.831	1500.000	BIO	AVEVOC	CRYSOU		BUENO
4	Waveform 1	1	0.000000000	59.999994792	2766.102	3254.237		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	2766.102	3254.237	3000.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.999994792	3254.237	3905.085		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	3254.237	3905.085	3750.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.000000000	59.999994792	4393.220	4718.644		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.000000000	59.999994792	4393.220	4718.644	4500.000	BIO	INSECT			BUENO
7	Waveform 1	1	0.000000000	59.999994792	6264.407	6752.542		BIO	INSECT			BUENO
7	Spectrogram 1	1	0.000000000	59.999994792	6264.407	6752.542	6375.000	BIO	INSECT			BUENO
8	Waveform 1	1	0.404624242	26.994217310	7566.102	7972.881		BIO	INSECT			BUENO
8	Spectrogram 1	1	0.404624242	26.994217310	7566.102	7972.881	7875.000	BIO	INSECT			BUENO
9	Waveform 1	1	2.543352380	23.526009519	6264.407	10006.780		BIO	INSECT			BUENO
9	Spectrogram 1	1	2.543352380	23.526009519	6264.407	10006.780	6750.000	BIO	INSECT			BUENO
