Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	42.574253730	50.693064906	0.000	1113.402		BIO	AVEVOC	PATCAY		REGULA
1	Spectrogram 1	1	42.574253730	50.693064906	0.000	1113.402	0.000	BIO	AVEVOC	PATCAY		REGULA
2	Waveform 1	1	0.000000000	59.999994792	6247.423	6927.835		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	6247.423	6927.835	6750.000	BIO	INSECT			BUENO
3	Waveform 1	1	0.000000000	59.999994792	7546.392	8041.237		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	7546.392	8041.237	7875.000	BIO	INSECT			BUENO
4	Waveform 1	1	43.861382331	49.653461036	1298.969	2597.938		BIO	HERPET			REGULA
4	Spectrogram 1	1	43.861382331	49.653461036	1298.969	2597.938	1875.000	BIO	HERPET			REGULA
5	Waveform 1	1	11.237622787	11.435642572	3278.351	12989.691		BIO	INSECT			BUENO
5	Spectrogram 1	1	11.237622787	11.435642572	3278.351	12989.691	7500.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.000000000	0.346534623	2536.082	5938.144		BIO				REGULA
6	Spectrogram 1	1	0.000000000	0.346534623	2536.082	5938.144	4125.000	BIO				REGULA
7	Waveform 1	1	0.000000000	59.999994792	0.000	6061.856		BIO				REGULA
7	Spectrogram 1	1	0.000000000	59.999994792	0.000	6061.856	375.000	BIO				REGULA
8	Waveform 1	1	0.000000000	59.999994792	16854.736	24834.117		BIO	INSECT			BUENO
8	Spectrogram 1	1	0.000000000	59.999994792	16854.736	24834.117	21750.000	BIO	INSECT			BUENO
