Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	3402.062	3896.907		BIO	INSECT			REGULA
1	Spectrogram 1	1	0.000000000	59.999994792	3402.062	3896.907	3750.000	BIO	INSECT			REGULA
2	Waveform 1	1	0.000000000	59.999994792	4144.330	4577.320		BIO	INSECT			REGULA
2	Spectrogram 1	1	0.000000000	59.999994792	4144.330	4577.320	4500.000	BIO	INSECT			REGULA
3	Waveform 1	1	16.188117407	25.841581915	6309.278	6680.412		BIO	INSECT			REGULA
3	Spectrogram 1	1	16.188117407	25.841581915	6309.278	6680.412	6375.000	BIO	INSECT			REGULA
4	Waveform 1	1	0.000000000	59.999994792	7793.814	8412.371		BIO	INSECT			REGULA
4	Spectrogram 1	1	0.000000000	59.999994792	7793.814	8412.371	7875.000	BIO	INSECT			REGULA
5	Waveform 1	1	18.168315255	26.039601700	21958.763	23567.010		BIO	INSECT			REGULA
5	Spectrogram 1	1	18.168315255	26.039601700	21958.763	23567.010	22500.000	BIO	INSECT			REGULA
6	Waveform 1	1	46.039599964	58.960390922	10020.619	20041.237		BIO	INSECT			REGULA
6	Spectrogram 1	1	46.039599964	58.960390922	10020.619	20041.237	15750.000	BIO	INSECT			REGULA
