Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	247.423	2288.660		BIO	HERPET			REGULA
1	Spectrogram 1	1	0.000000000	59.999994792	247.423	2288.660	1500.000	BIO	HERPET			REGULA
2	Waveform 1	1	0.000000000	59.999994792	2536.082	3340.206		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	2536.082	3340.206	3000.000	BIO	INSECT			BUENO
3	Waveform 1	1	0.000000000	59.999994792	4515.464	5814.433		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	4515.464	5814.433	5250.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.999994792	6742.268	7422.680		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	6742.268	7422.680	7125.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.346534623	59.257420599	18309.278	19422.680		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.346534623	59.257420599	18309.278	19422.680	18750.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.544554408	59.999994792	8288.660	10268.041		BIO	INSECT			REGULA
6	Spectrogram 1	1	0.544554408	59.999994792	8288.660	10268.041	9000.000	BIO	INSECT			REGULA
7	Waveform 1	1	0.000000000	59.999994792	3463.918	3958.763		BIO	INSECT			REGULA
7	Spectrogram 1	1	0.000000000	59.999994792	3463.918	3958.763	3750.000	BIO	INSECT			REGULA
8	Waveform 1	1	0.000000000	59.999994792	7608.247	8350.515		BIO	INSECT			REGULA
8	Spectrogram 1	1	0.000000000	59.999994792	7608.247	8350.515	7875.000	BIO	INSECT			REGULA
9	Waveform 1	1	52.821777593	56.584153504	8474.227	23443.299		BIO	INSECT			REGULA
9	Spectrogram 1	1	52.821777593	56.584153504	8474.227	23443.299	15000.000	BIO	INSECT			REGULA
10	Waveform 1	1	0.040176518	59.541599929	34867.925	44830.189		BIO	INSECT			BUENO
10	Spectrogram 1	1	0.040176518	59.541599929	34867.925	44830.189	39000.000	BIO	INSECT			BUENO
11	Waveform 1	1	33.894611456	37.900216826	25078.652	34516.854			INDETE			BUENO
11	Spectrogram 1	1	33.894611456	37.900216826	25078.652	34516.854	27750.000		INDETE			BUENO
