Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	3254.237	4149.153		BIO	INSECT			REGULA
1	Spectrogram 1	1	0.000000000	59.999994792	3254.237	4149.153	3750.000	BIO	INSECT			REGULA
2	Waveform 1	1	0.000000000	59.999994792	4962.712	6020.339		BIO	INSECT			REGULA
2	Spectrogram 1	1	0.000000000	59.999994792	4962.712	6020.339	5625.000	BIO	INSECT			REGULA
3	Waveform 1	1	0.000000000	59.999994792	7362.712	7932.203		BIO	INSECT			REGULA
3	Spectrogram 1	1	0.000000000	59.999994792	7362.712	7932.203	7500.000	BIO	INSECT			REGULA
4	Waveform 1	1	1.329479653	58.612711675	11308.475	12935.593		BIO	INSECT			REGULA
4	Spectrogram 1	1	1.329479653	58.612711675	11308.475	12935.593	12375.000	BIO	INSECT			REGULA
5	Waveform 1	1	3.121387012	4.624277055	8216.949	28160.347		BIO	INSECT			REGULA
5	Spectrogram 1	1	3.121387012	4.624277055	8216.949	28160.347	18375.000	BIO	INSECT			REGULA
6	Waveform 1	1	44.624273583	45.260111678	8216.949	28648.483		BIO	INSECT			REGULA
6	Spectrogram 1	1	44.624273583	45.260111678	8216.949	28648.483	18375.000	BIO	INSECT			REGULA
7	Waveform 1	1	0.000000000	59.999994792	12528.814	21071.186		BIO	INSECT			REGULA
7	Spectrogram 1	1	0.000000000	59.999994792	12528.814	21071.186	16500.000	BIO	INSECT			REGULA
8	Waveform 1	1	0.000000000	59.999994792	8135.593	10576.271		BIO	INSECT			REGULA
8	Spectrogram 1	1	0.000000000	59.999994792	8135.593	10576.271	8625.000	BIO	INSECT			REGULA
9	Waveform 1	1	0.284090884	59.374994846	34000.000	44000.000		BIO	INSECT			BUENO
9	Spectrogram 1	1	0.284090884	59.374994846	34000.000	44000.000	37875.000	BIO	INSECT			BUENO
