Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	0.000	371.134		ANT				
1	Spectrogram 1	1	0.000000000	59.999994792	0.000	371.134	0.000	ANT				
2	Waveform 1	1	0.000000000	59.999994792	2907.216	3278.351		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	2907.216	3278.351	3000.000	BIO	INSECT			BUENO
3	Waveform 1	1	0.000000000	59.999994792	3340.206	4020.619		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	3340.206	4020.619	3750.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.999994792	4639.175	5257.732		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	4639.175	5257.732	4875.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.999994792	7422.680	7793.814		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	7422.680	7793.814	7500.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.000000000	59.999994792	6556.701	8412.371		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.000000000	59.999994792	6556.701	8412.371	7875.000	BIO	INSECT			BUENO
7	Waveform 1	1	0.000000000	59.999994792	9649.485	20103.093		BIO	INSECT			BUENO
7	Spectrogram 1	1	0.000000000	59.999994792	9649.485	20103.093	16125.000	BIO	INSECT			BUENO
8	Waveform 1	1	49.485437572	52.459218571	36396.569	48186.043		BIO	MURCIE	VESPER	BUSQUE	REGULA
8	Spectrogram 1	1	49.485437572	52.459218571	36396.569	48186.043	39000.000	BIO	MURCIE	VESPER	BUSQUE	REGULA
9	Waveform 1	1	54.528994346	57.104383733	36186.043	49449.201		BIO	MURCIE	VESPER	BUSQUE	BUENO
9	Spectrogram 1	1	54.528994346	57.104383733	36186.043	49449.201	38250.000	BIO	MURCIE	VESPER	BUSQUE	BUENO
