Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	3579.661	4800.000		BIO	INSECT			REGULA
1	Spectrogram 1	1	0.000000000	59.999994792	3579.661	4800.000	4125.000	BIO	INSECT			REGULA
2	Waveform 1	1	0.000000000	59.999994792	4637.288	5694.915		BIO	INSECT			REGULA
2	Spectrogram 1	1	0.000000000	59.999994792	4637.288	5694.915	5250.000	BIO	INSECT			REGULA
3	Waveform 1	1	0.000000000	59.999994792	7972.881	8705.085		BIO	INSECT			REGULA
3	Spectrogram 1	1	0.000000000	59.999994792	7972.881	8705.085	8250.000	BIO	INSECT			REGULA
4	Waveform 1	1	0.000000000	59.999994792	6183.051	7810.169		BIO	INSECT			REGULA
4	Spectrogram 1	1	0.000000000	59.999994792	6183.051	7810.169	6750.000	BIO	INSECT			REGULA
5	Waveform 1	1	1.098265801	59.999994792	11715.254	20745.763		BIO	INSECT			REGULA
5	Spectrogram 1	1	1.098265801	59.999994792	11715.254	20745.763	17250.000	BIO	INSECT			REGULA
