Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.578034632	34.450864061	0.000	894.915		INDETE				
1	Spectrogram 1	1	0.578034632	34.450864061	0.000	894.915	0.000	INDETE				
2	Waveform 1	1	0.000000000	59.999994792	3335.593	4149.153		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	3335.593	4149.153	3750.000	BIO	INSECT			BUENO
3	Waveform 1	1	0.000000000	59.999994792	6671.186	7566.102		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	6671.186	7566.102	7500.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.999994792	8298.305	9030.508		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	8298.305	9030.508	8625.000	BIO	INSECT			BUENO
5	Waveform 1	1	34.855488304	35.317916009	8461.017	13911.864		BIO	INSECT			BUENO
5	Spectrogram 1	1	34.855488304	35.317916009	8461.017	13911.864	11625.000	BIO	INSECT			BUENO
6	Waveform 1	1	43.294793930	43.583811246	8542.373	14237.288		BIO	INSECT			BUENO
6	Spectrogram 1	1	43.294793930	43.583811246	8542.373	14237.288	11625.000	BIO	INSECT			BUENO
7	Waveform 1	1	0.404624242	4.797687445	10820.339	24312.508		BIO	INSECT			BUENO
7	Spectrogram 1	1	0.404624242	4.797687445	10820.339	24312.508	19875.000	BIO	INSECT			BUENO
8	Waveform 1	1	5.433525540	59.999994792	19380.364	23854.940		BIO	INSECT			BUENO
8	Spectrogram 1	1	5.433525540	59.999994792	19380.364	23854.940	21375.000	BIO	INSECT			BUENO
9	Waveform 1	1	2.023121212	24.855489172	7583.753	8153.245		BIO	INSECT			BUENO
9	Spectrogram 1	1	2.023121212	24.855489172	7583.753	8153.245	7875.000	BIO	INSECT			BUENO
