Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	2.312138528	46.647394795	1545.763	2033.898		BIO	AVEVOC	CRYSOU		BUENO
1	Spectrogram 1	1	2.312138528	46.647394795	1545.763	2033.898	1875.000	BIO	AVEVOC	CRYSOU		BUENO
2	Waveform 1	1	29.768783543	44.104042414	0.000	1057.627		ANT	TRAMOT			BUENO
2	Spectrogram 1	1	29.768783543	44.104042414	0.000	1057.627	375.000	ANT	TRAMOT			BUENO
3	Waveform 1	1	1.734103896	59.190746307	6020.339	9925.424		BIO	INSECT			BUENO
3	Spectrogram 1	1	1.734103896	59.190746307	6020.339	9925.424	7875.000	BIO	INSECT			BUENO
4	Waveform 1	1	2.658959307	58.150283970	11552.542	12447.458		BIO	INSECT			BUENO
4	Spectrogram 1	1	2.658959307	58.150283970	11552.542	12447.458	12000.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.999994792	2766.102	3742.373		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	2766.102	3742.373	3375.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.000000000	1.618496969	6589.831	7159.322		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.000000000	1.618496969	6589.831	7159.322	6750.000	BIO	INSECT			BUENO
