Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	0.000	1301.695		ANT	TRAMOT			
1	Spectrogram 1	1	0.000000000	59.999994792	0.000	1301.695	0.000	ANT	TRAMOT			
2	Waveform 1	1	30.173407785	59.999994792	2277.966	2928.814		BIO	INSECT			BUENO
2	Spectrogram 1	1	30.173407785	59.999994792	2277.966	2928.814	2625.000	BIO	INSECT			BUENO
3	Waveform 1	1	0.000000000	59.999994792	3254.237	3823.729		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	3254.237	3823.729	3750.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.999994792	4393.220	5450.847		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	4393.220	5450.847	4875.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.999994792	6183.051	6996.610		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	6183.051	6996.610	6750.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.000000000	59.999994792	6996.610	8786.441		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.000000000	59.999994792	6996.610	8786.441	7875.000	BIO	INSECT			BUENO
7	Waveform 1	1	0.000000000	59.999994792	9437.288	10250.847		BIO	INSECT			BUENO
7	Spectrogram 1	1	0.000000000	59.999994792	9437.288	10250.847	9750.000	BIO	INSECT			BUENO
8	Waveform 1	1	8.554912552	9.075143721	10413.559	19769.492		BIO	INSECT			BUENO
8	Spectrogram 1	1	8.554912552	9.075143721	10413.559	19769.492	14625.000	BIO	INSECT			BUENO
9	Waveform 1	1	19.826587874	20.231212117	9844.068	20257.627		BIO	INSECT			BUENO
9	Spectrogram 1	1	19.826587874	20.231212117	9844.068	20257.627	15000.000	BIO	INSECT			BUENO
10	Waveform 1	1	33.005777482	33.410401724	10413.559	21233.898		BIO	INSECT			BUENO
10	Spectrogram 1	1	33.005777482	33.410401724	10413.559	21233.898	14250.000	BIO	INSECT			BUENO
11	Waveform 1	1	33.757222503	34.335257135	10576.271	21396.610		BIO	INSECT			BUENO
11	Spectrogram 1	1	33.757222503	34.335257135	10576.271	21396.610	15000.000	BIO	INSECT			BUENO
12	Waveform 1	1	55.895948905	56.300573147	10169.492	20094.915		BIO	INSECT			BUENO
12	Spectrogram 1	1	55.895948905	56.300573147	10169.492	20094.915	14625.000	BIO	INSECT			BUENO
13	Waveform 1	1	57.458775826	59.999994792	31584.103	41012.193		BIO	INSECT			BUENO
13	Spectrogram 1	1	57.458775826	59.999994792	31584.103	41012.193	36000.000	BIO	INSECT			BUENO
14	Waveform 1	1	0.511363592	59.929648541	21684.608	32998.316			INDETE			BUENO
14	Spectrogram 1	1	0.511363592	59.929648541	21684.608	32998.316	26625.000		INDETE			BUENO
