Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	19.017339390	59.999994792	976.271	3172.881		BIO	AVEVOC	CERNIG		BUENO
1	Spectrogram 1	1	19.017339390	59.999994792	976.271	3172.881	1875.000	BIO	AVEVOC	CERNIG		BUENO
2	Waveform 1	1	0.000000000	58.786122065	0.000	488.136		ANT	TRAMOT			
2	Spectrogram 1	1	0.000000000	58.786122065	0.000	488.136	0.000	ANT	TRAMOT			
3	Waveform 1	1	0.000000000	59.999994792	3254.237	3905.085		BIO	INSECT			REGULA
3	Spectrogram 1	1	0.000000000	59.999994792	3254.237	3905.085	3750.000	BIO	INSECT			REGULA
4	Waveform 1	1	0.173410390	59.999994792	4311.864	4718.644		BIO	INSECT			REGULA
4	Spectrogram 1	1	0.173410390	59.999994792	4311.864	4718.644	4500.000	BIO	INSECT			REGULA
5	Waveform 1	1	0.000000000	59.999994792	6752.542	7647.458		BIO	INSECT			REGULA
5	Spectrogram 1	1	0.000000000	59.999994792	6752.542	7647.458	7125.000	BIO	INSECT			REGULA
6	Waveform 1	1	0.000000000	59.999994792	6020.339	6833.898		BIO	INSECT			REGULA
6	Spectrogram 1	1	0.000000000	59.999994792	6020.339	6833.898	6750.000	BIO	INSECT			REGULA
7	Waveform 1	1	0.000000000	59.999994792	7403.390	8379.661		BIO	INSECT			REGULA
7	Spectrogram 1	1	0.000000000	59.999994792	7403.390	8379.661	7500.000	BIO	INSECT			REGULA
8	Waveform 1	1	18.497108221	59.248549770	5206.780	5857.627		BIO	INSECT			REGULA
8	Spectrogram 1	1	18.497108221	59.248549770	5206.780	5857.627	5625.000	BIO	INSECT			REGULA
