Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	7.524751822	59.999994792	1546.392	2474.227		BIO	AVEVOC			REGULA
1	Spectrogram 1	1	7.524751822	59.999994792	1546.392	2474.227	2250.000	BIO	AVEVOC			REGULA
2	Waveform 1	1	0.000000000	59.999994792	0.000	742.268		BIO	AVEVOC	MOMSUB		BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	0.000	742.268	375.000	BIO	AVEVOC	MOMSUB		BUENO
3	Waveform 1	1	0.000000000	59.999994792	2783.505	3340.206		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	2783.505	3340.206	3000.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.306925545	4886.598	5567.010		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.306925545	4886.598	5567.010	5250.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.999994792	3958.763	4762.887		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	3958.763	4762.887	4500.000	BIO	INSECT			BUENO
6	Waveform 1	1	11.336632679	18.712869663	6865.979	7360.825		BIO	INSECT			BUENO
6	Spectrogram 1	1	11.336632679	18.712869663	6865.979	7360.825	7125.000	BIO	INSECT			BUENO
7	Waveform 1	1	1.188118709	59.999994792	10639.175	23628.866		BIO	INSECT			REGULA
7	Spectrogram 1	1	1.188118709	59.999994792	10639.175	23628.866	17250.000	BIO	INSECT			REGULA
8	Waveform 1	1	25.297027507	26.683166001	8103.093	34770.386		BIO	INSECT			BUENO
8	Spectrogram 1	1	25.297027507	26.683166001	8103.093	34770.386	20250.000	BIO	INSECT			BUENO
9	Waveform 1	1	0.000000000	59.999994792	6804.124	8041.237		BIO	INSECT			REGULA
9	Spectrogram 1	1	0.000000000	59.999994792	6804.124	8041.237	7500.000	BIO	INSECT			REGULA
10	Waveform 1	1	0.000000000	59.999994792	6185.567	6618.557		BIO	INSECT			REGULA
10	Spectrogram 1	1	0.000000000	59.999994792	6185.567	6618.557	6375.000	BIO	INSECT			REGULA
11	Waveform 1	1	0.000000000	59.999994792	3463.918	3835.052		BIO	INSECT			REGULA
11	Spectrogram 1	1	0.000000000	59.999994792	3463.918	3835.052	3750.000	BIO	INSECT			REGULA
12	Waveform 1	1	0.000000000	59.999994792	8474.227	10268.041		BIO	INSECT			REGULA
12	Spectrogram 1	1	0.000000000	59.999994792	8474.227	10268.041	9750.000	BIO	INSECT			REGULA
13	Waveform 1	1	27.283234635	29.236817831	26870.058	40406.102		BIO	MURCIE			MUYMAL
13	Spectrogram 1	1	27.283234635	29.236817831	26870.058	40406.102	31500.000	BIO	MURCIE			MUYMAL
14	Waveform 1	1	42.723889980	45.698311812	24647.722	38789.858		BIO	MURCIE	MOL_SP	BUSQUE	MALO
14	Spectrogram 1	1	42.723889980	45.698311812	24647.722	38789.858	28875.000	BIO	MURCIE	MOL_SP	BUSQUE	MALO
