Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	0.000	494.845		ANT				
1	Spectrogram 1	1	0.000000000	59.999994792	0.000	494.845	0.000	ANT				
2	Waveform 1	1	0.000000000	59.999994792	3216.495	3896.907		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	3216.495	3896.907	3750.000	BIO	INSECT			BUENO
3	Waveform 1	1	0.099009892	44.108907062	4577.320	4886.598		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.099009892	44.108907062	4577.320	4886.598	4875.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.999994792	6371.134	8721.649		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	6371.134	8721.649	7500.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.999994792	14474.227	15402.062		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	14474.227	15402.062	15000.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.000000000	59.999994792	11134.021	19298.969		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.000000000	59.999994792	11134.021	19298.969	15000.000	BIO	INSECT			BUENO
7	Waveform 1	1	6.405705117	8.289257771	31807.229	40674.699		BIO	MURCIE	MOLMOL	BUSQUE	BUENO
7	Spectrogram 1	1	6.405705117	8.289257771	31807.229	40674.699	35250.000	BIO	MURCIE	MOLMOL	BUSQUE	BUENO
