Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	6.300577488	11.907513417	0.000	894.915		INDETE				
1	Spectrogram 1	1	6.300577488	11.907513417	0.000	894.915	375.000	INDETE				
2	Waveform 1	1	23.757223371	24.913292635	732.203	2603.390		BIO	AVEVOC			BUENO
2	Spectrogram 1	1	23.757223371	24.913292635	732.203	2603.390	1125.000	BIO	AVEVOC			BUENO
3	Waveform 1	1	6.300577488	59.710977476	1220.339	2359.322		BIO	AVEVOC	FURNAR		BUENO
3	Spectrogram 1	1	6.300577488	59.710977476	1220.339	2359.322	1875.000	BIO	AVEVOC	FURNAR		BUENO
4	Waveform 1	1	0.000000000	59.999994792	2847.458	3498.305		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	2847.458	3498.305	3375.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.999994792	3661.017	4962.712		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	3661.017	4962.712	4125.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.346820779	56.358376611	6589.831	9844.068		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.346820779	56.358376611	6589.831	9844.068	8625.000	BIO	INSECT			BUENO
7	Waveform 1	1	1.098265801	57.052018169	11308.475	13179.661		BIO	INSECT			BUENO
7	Spectrogram 1	1	1.098265801	57.052018169	11308.475	13179.661	12375.000	BIO	INSECT			BUENO
8	Waveform 1	1	1.156069264	57.225428559	16840.678	20827.119		BIO	INSECT			BUENO
8	Spectrogram 1	1	1.156069264	57.225428559	16840.678	20827.119	19125.000	BIO	INSECT			BUENO
9	Waveform 1	1	48.786122933	59.999994792	8623.729	43842.671		BIO	INSECT			BUENO
9	Spectrogram 1	1	48.786122933	59.999994792	8623.729	43842.671	18375.000	BIO	INSECT			BUENO
10	Waveform 1	1	39.421961896	39.884389601	11552.542	28571.427		BIO	INSECT			BUENO
10	Spectrogram 1	1	39.421961896	39.884389601	11552.542	28571.427	22500.000	BIO	INSECT			BUENO
11	Waveform 1	1	46.763001721	47.514446743	20013.559	50155.719		BIO	INSECT			BUENO
11	Spectrogram 1	1	46.763001721	47.514446743	20013.559	50155.719	26250.000	BIO	INSECT			BUENO
12	Waveform 1	1	37.456644147	38.208089169	20420.339	45685.008		BIO	INSECT			BUENO
12	Spectrogram 1	1	37.456644147	38.208089169	20420.339	45685.008	24750.000	BIO	INSECT			BUENO
13	Waveform 1	1	0.045198583	59.866481495	36769.553	48083.261		BIO	MURCIE	SAC_SP	BUSQUE	BUENO
13	Spectrogram 1	1	0.045198583	59.866481495	36769.553	48083.261	40875.000	BIO	MURCIE	SAC_SP	BUSQUE	BUENO
