Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	0.000	2847.458		BIO	HERPET			MALO
1	Spectrogram 1	1	0.000000000	59.999994792	0.000	2847.458	0.000	BIO	HERPET			MALO
2	Waveform 1	1	29.017338522	59.999994792	2928.814	3416.949		BIO	INSECT			REGULA
2	Spectrogram 1	1	29.017338522	59.999994792	2928.814	3416.949	3375.000	BIO	INSECT			REGULA
3	Waveform 1	1	0.000000000	59.999994792	3742.373	4311.864		BIO	INSECT			REGULA
3	Spectrogram 1	1	0.000000000	59.999994792	3742.373	4311.864	4125.000	BIO	INSECT			REGULA
4	Waveform 1	1	0.000000000	59.999994792	5532.203	6264.407		BIO	INSECT			REGULA
4	Spectrogram 1	1	0.000000000	59.999994792	5532.203	6264.407	6000.000	BIO	INSECT			REGULA
5	Waveform 1	1	0.000000000	59.999994792	6264.407	6752.542		BIO	INSECT			REGULA
5	Spectrogram 1	1	0.000000000	59.999994792	6264.407	6752.542	6375.000	BIO	INSECT			REGULA
6	Waveform 1	1	0.000000000	59.999994792	7240.678	8542.373		BIO	INSECT			REGULA
6	Spectrogram 1	1	0.000000000	59.999994792	7240.678	8542.373	7875.000	BIO	INSECT			REGULA
7	Waveform 1	1	0.227272708	59.829540261	21333.333	35333.333		BIO	INSECT			BUENO
7	Spectrogram 1	1	0.227272708	59.829540261	21333.333	35333.333	25500.000	BIO	INSECT			BUENO
