Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.578034632	59.999994792	0.000	650.847		BIO	AVEVOC	MOMSUB		BUENO
1	Spectrogram 1	1	0.578034632	59.999994792	0.000	650.847	0.000	BIO	AVEVOC	MOMSUB		BUENO
2	Waveform 1	1	1.271676190	59.999994792	1220.339	2847.458		BIO	AVEVOC			BUENO
2	Spectrogram 1	1	1.271676190	59.999994792	1220.339	2847.458	2250.000	BIO	AVEVOC			BUENO
3	Waveform 1	1	9.075143721	10.924854543	1301.695	2928.814		BIO	AVEVOC	XIPSUS		BUENO
3	Spectrogram 1	1	9.075143721	10.924854543	1301.695	2928.814	2250.000	BIO	AVEVOC	XIPSUS		BUENO
4	Waveform 1	1	7.919074457	56.416180074	2928.814	4230.508		BIO	AVEVOC	LEGLEU		REGULA
4	Spectrogram 1	1	7.919074457	56.416180074	2928.814	4230.508	3375.000	BIO	AVEVOC	LEGLEU		REGULA
5	Waveform 1	1	47.919070985	59.595370549	4393.220	4881.356		BIO	INSECT			REGULA
5	Spectrogram 1	1	47.919070985	59.595370549	4393.220	4881.356	4875.000	BIO	INSECT			REGULA
6	Waveform 1	1	8.150288310	53.005775746	3905.085	8623.729		BIO	AVEVOC			REGULA
6	Spectrogram 1	1	8.150288310	53.005775746	3905.085	8623.729	6375.000	BIO	AVEVOC			REGULA
7	Waveform 1	1	0.000000000	39.999996528	6671.186	7728.814		BIO	INSECT			MUYMAL
7	Spectrogram 1	1	0.000000000	39.999996528	6671.186	7728.814	7125.000	BIO	INSECT			MUYMAL
8	Waveform 1	1	0.000000000	59.999994792	2766.102	3335.593		BIO	INSECT			MUYMAL
8	Spectrogram 1	1	0.000000000	59.999994792	2766.102	3335.593	3000.000	BIO	INSECT			MUYMAL
9	Waveform 1	1	42.658955835	54.161845009	0.000	650.847		ANT	TRAMOT			
9	Spectrogram 1	1	42.658955835	54.161845009	0.000	650.847	0.000	ANT	TRAMOT			
